game,base_ctilde,dec_marginal,dec_contribution,dec_random,dec_occupancy,marginal_wins,group,base_loss,new_loss,delta_loss,loss_increased,frac_marginal_wins,disagree_top1,disagree_top2,mean_dec_marginal,mean_dec_contribution,mean_dec_random,mean_dec_occupancy,viol_2a,frac_non_increase_2b,frac_rise_2c,counterex_2c,drift_count,drift_example
8.0,,,,,,,3,0.5341941099280565,0.5343601440902652,0.00016603416220872802,1.0,,,,,,,,,,,,,
8.0,,,,,,,3,0.5341941099280565,0.5327067773169443,-0.0014873326111122243,0.0,,,,,,,,,,,,,
8.0,,,,,,,3,0.5341941099280565,0.5341517832209727,-4.232670708381736e-05,0.0,,,,,,,,,,,,,
8.0,,,,,,,3,0.5341941099280565,0.5319528428489066,-0.0022412670791498446,0.0,,,,,,,,,,,,,
8.0,,,,,,,3,0.5341941099280565,0.5309247461915525,-0.003269363736503994,0.0,,,,,,,,,,,,,
8.0,,,,,,,3,0.5341941099280565,0.5340764145529318,-0.00011769537512473782,0.0,,,,,,,,,,,,,
8.0,,,,,,,3,0.5341941099280565,0.5342185506341822,2.4440706125727907e-05,1.0,,,,,,,,,,,,,
8.0,,,,,,,3,0.5341941099280565,0.5341837233810296,-1.038654702689712e-05,0.0,,,,,,,,,,,,,
8.0,,,,,,,3,0.5341941099280565,0.5342244132546415,3.0303326585046086e-05,1.0,,,,,,,,,,,,,
9.0,,,,,,,3,0.5146467164121208,0.5080468662001192,-0.006599850212001601,0.0,,,,,,,,,,,,,
9.0,,,,,,,3,0.5146467164121208,0.5103384126605088,-0.004308303751611953,0.0,,,,,,,,,,,,,
9.0,,,,,,,3,0.5146467164121208,0.5146181325649561,-2.8583847164642684e-05,0.0,,,,,,,,,,,,,
9.0,,,,,,,3,0.5146467164121208,0.5145823957793532,-6.432063276762268e-05,0.0,,,,,,,,,,,,,
9.0,,,,,,,3,0.5146467164121208,0.5108685752920736,-0.0037781411200471515,0.0,,,,,,,,,,,,,
9.0,,,,,,,3,0.5146467164121208,0.5115321166738116,-0.0031145997383091872,0.0,,,,,,,,,,,,,
9.0,,,,,,,3,0.5146467164121208,0.514531738150717,-0.00011497826140383083,0.0,,,,,,,,,,,,,
9.0,,,,,,,3,0.5146467164121208,0.514621541499075,-2.51749130457668e-05,0.0,,,,,,,,,,,,,
9.0,,,,,,,3,0.5146467164121208,0.512084963284264,-0.0025617531278567807,0.0,,,,,,,,,,,,,
9.0,,,,,,,3,0.5146467164121208,0.5115481491574231,-0.003098567254697704,0.0,,,,,,,,,,,,,
9.0,,,,,,,3,0.5146467164121208,0.5136396347864409,-0.001007081625679862,0.0,,,,,,,,,,,,,
9.0,,,,,,,3,0.5146467164121208,0.5147725014290891,0.00012578501696836053,1.0,,,,,,,,,,,,,
10.0,,,,,,,3,0.4162017049760837,0.416213027208441,1.132223235728036e-05,1.0,,,,,,,,,,,,,
10.0,,,,,,,3,0.4162017049760837,0.4153327256390804,-0.0008689793370033061,0.0,,,,,,,,,,,,,
10.0,,,,,,,3,0.4162017049760837,0.4162142218029734,1.2516826889685806e-05,1.0,,,,,,,,,,,,,
10.0,,,,,,,3,0.4162017049760837,0.41615136058427454,-5.034439180917616e-05,0.0,,,,,,,,,,,,,
10.0,,,,,,,3,0.4162017049760837,0.41621007240110636,8.36742502263732e-06,1.0,,,,,,,,,,,,,
10.0,,,,,,,3,0.4162017049760837,0.416474780119162,0.00027307514307828296,1.0,,,,,,,,,,,,,
10.0,,,,,,,3,0.4162017049760837,0.4158169210378264,-0.00038478393825730484,0.0,,,,,,,,,,,,,
10.0,,,,,,,3,0.4162017049760837,0.4159460090863432,-0.0002556958897405037,0.0,,,,,,,,,,,,,
10.0,,,,,,,3,0.4162017049760837,0.41639367095139346,0.00019196597530973802,1.0,,,,,,,,,,,,,
10.0,,,,,,,3,0.4162017049760837,0.4174901135406091,0.0012884085645253895,1.0,,,,,,,,,,,,,
10.0,,,,,,,3,0.4162017049760837,0.4102144599848213,-0.005987244991262408,0.0,,,,,,,,,,,,,
10.0,,,,,,,3,0.4162017049760837,0.4138900271119452,-0.002311677864138495,0.0,,,,,,,,,,,,,
11.0,,,,,,,3,0.39029046596855993,0.3862840001184016,-0.004006465850158347,0.0,,,,,,,,,,,,,
11.0,,,,,,,3,0.39029046596855993,0.38725398692130336,-0.0030364790472565684,0.0,,,,,,,,,,,,,
11.0,,,,,,,3,0.39029046596855993,0.39030486220401867,1.4396235458735696e-05,1.0,,,,,,,,,,,,,
11.0,,,,,,,3,0.39029046596855993,0.39025803698578604,-3.242898277389106e-05,0.0,,,,,,,,,,,,,
11.0,,,,,,,3,0.39029046596855993,0.39043182448823055,0.00014135851967062019,1.0,,,,,,,,,,,,,
11.0,,,,,,,3,0.39029046596855993,0.385964954853085,-0.0043255111154749115,0.0,,,,,,,,,,,,,
11.0,,,,,,,3,0.39029046596855993,0.3902391896571523,-5.127631140761091e-05,0.0,,,,,,,,,,,,,
11.0,,,,,,,3,0.39029046596855993,0.3873430442759626,-0.0029474216925973185,0.0,,,,,,,,,,,,,
11.0,,,,,,,3,0.39029046596855993,0.3901934108156771,-9.705515288283006e-05,0.0,,,,,,,,,,,,,
11.0,,,,,,,3,0.39029046596855993,0.3900485981998988,-0.00024186776866114146,0.0,,,,,,,,,,,,,
11.0,,,,,,,3,0.39029046596855993,0.38919646162193217,-0.0010940043466277638,0.0,,,,,,,,,,,,,
11.0,,,,,,,3,0.39029046596855993,0.3902903197852153,-1.4618334465144045e-07,0.0,,,,,,,,,,,,,
12.0,,,,,,,3,0.4500128770595125,0.4500113372325387,-1.5398269737620929e-06,0.0,,,,,,,,,,,,,
12.0,,,,,,,3,0.4500128770595125,0.4498646772755085,-0.00014819978400398837,0.0,,,,,,,,,,,,,
12.0,,,,,,,3,0.4500128770595125,0.448180649380685,-0.0018322276788274583,0.0,,,,,,,,,,,,,
12.0,,,,,,,3,0.4500128770595125,0.45002615598831147,1.3278928798987621e-05,1.0,,,,,,,,,,,,,
12.0,,,,,,,3,0.4500128770595125,0.4504567770508944,0.00044389999138189085,1.0,,,,,,,,,,,,,
12.0,,,,,,,3,0.4500128770595125,0.44732105744368256,-0.002691819615829927,0.0,,,,,,,,,,,,,
12.0,,,,,,,3,0.4500128770595125,0.44999001619965884,-2.2860859853646165e-05,0.0,,,,,,,,,,,,,
12.0,,,,,,,3,0.4500128770595125,0.4499663920539973,-4.648500551518442e-05,0.0,,,,,,,,,,,,,
12.0,,,,,,,3,0.4500128770595125,0.4492520529994998,-0.0007608240600127103,0.0,,,,,,,,,,,,,
12.0,,,,,,,3,0.4500128770595125,0.4484800907749737,-0.0015327862845387896,0.0,,,,,,,,,,,,,
12.0,,,,,,,3,0.4500128770595125,0.44993709880106797,-7.577825844451436e-05,0.0,,,,,,,,,,,,,
12.0,,,,,,,3,0.4500128770595125,0.450006804220571,-6.072838941495462e-06,0.0,,,,,,,,,,,,,
13.0,,,,,,,3,0.3970361053785197,0.3969038343180882,-0.00013227106043151027,0.0,,,,,,,,,,,,,
13.0,,,,,,,3,0.3970361053785197,0.39691762015681137,-0.00011848522170831988,0.0,,,,,,,,,,,,,
13.0,,,,,,,3,0.3970361053785197,0.3971065075583034,7.040217978371288e-05,1.0,,,,,,,,,,,,,
13.0,,,,,,,3,0.3970361053785197,0.3970593674278893,2.3262049369587867e-05,1.0,,,,,,,,,,,,,
13.0,,,,,,,3,0.3970361053785197,0.39703094530999467,-5.160068525023043e-06,0.0,,,,,,,,,,,,,
13.0,,,,,,,3,0.3970361053785197,0.3966110511608154,-0.0004250542177042793,0.0,,,,,,,,,,,,,
13.0,,,,,,,3,0.3970361053785197,0.3845275707996524,-0.012508534578867303,0.0,,,,,,,,,,,,,
13.0,,,,,,,3,0.3970361053785197,0.3945604896666283,-0.0024756157118913658,0.0,,,,,,,,,,,,,
13.0,,,,,,,3,0.3970361053785197,0.3943127540619092,-0.0027233513166105006,0.0,,,,,,,,,,,,,
13.0,,,,,,,3,0.3970361053785197,0.39604171075396555,-0.0009943946245541402,0.0,,,,,,,,,,,,,
13.0,,,,,,,3,0.3970361053785197,0.39378322289019635,-0.0032528824883233387,0.0,,,,,,,,,,,,,
13.0,,,,,,,3,0.3970361053785197,0.39702996784649647,-6.137532023220427e-06,0.0,,,,,,,,,,,,,
14.0,,,,,,,3,0.4219425290554537,0.42209072169130435,0.00014819263585064135,1.0,,,,,,,,,,,,,
14.0,,,,,,,3,0.4219425290554537,0.4171034104742241,-0.004839118581229596,0.0,,,,,,,,,,,,,
14.0,,,,,,,3,0.4219425290554537,0.41810229244548547,-0.0038402366099682395,0.0,,,,,,,,,,,,,
14.0,,,,,,,3,0.4219425290554537,0.42181123372035095,-0.0001312953351027546,0.0,,,,,,,,,,,,,
14.0,,,,,,,3,0.4219425290554537,0.4219847852119694,4.225615651570758e-05,1.0,,,,,,,,,,,,,
14.0,,,,,,,3,0.4219425290554537,0.41947823401358725,-0.00246429504186646,0.0,,,,,,,,,,,,,
14.0,,,,,,,3,0.4219425290554537,0.41936868070520783,-0.0025738483502458775,0.0,,,,,,,,,,,,,
14.0,,,,,,,3,0.4219425290554537,0.42169284478718183,-0.00024968426827187695,0.0,,,,,,,,,,,,,
14.0,,,,,,,3,0.4219425290554537,0.4176213196035714,-0.004321209451882302,0.0,,,,,,,,,,,,,
14.0,,,,,,,3,0.4219425290554537,0.4219667077941623,2.4178738708580116e-05,1.0,,,,,,,,,,,,,
14.0,,,,,,,3,0.4219425290554537,0.4160999825151237,-0.005842546540330007,0.0,,,,,,,,,,,,,
14.0,,,,,,,3,0.4219425290554537,0.4220976259142318,0.0001550968587780699,1.0,,,,,,,,,,,,,
15.0,,,,,,,3,0.4820886364844777,0.47391693643894417,-0.008171700045533525,0.0,,,,,,,,,,,,,
15.0,,,,,,,3,0.4820886364844777,0.4821764327410827,8.779625660498835e-05,1.0,,,,,,,,,,,,,
15.0,,,,,,,3,0.4820886364844777,0.4818764462041408,-0.00021219028033692133,0.0,,,,,,,,,,,,,
15.0,,,,,,,3,0.4820886364844777,0.47999362576940824,-0.0020950107150694564,0.0,,,,,,,,,,,,,
15.0,,,,,,,3,0.4820886364844777,0.48156614080192617,-0.000522495682551527,0.0,,,,,,,,,,,,,
15.0,,,,,,,3,0.4820886364844777,0.4821062375390551,1.7601054577431885e-05,1.0,,,,,,,,,,,,,
15.0,,,,,,,3,0.4820886364844777,0.47979554360026766,-0.002293092884210035,0.0,,,,,,,,,,,,,
15.0,,,,,,,3,0.4820886364844777,0.4808078407295183,-0.001280795754959374,0.0,,,,,,,,,,,,,
15.0,,,,,,,3,0.4820886364844777,0.4799502114328909,-0.0021384250515867897,0.0,,,,,,,,,,,,,
15.0,,,,,,,3,0.4820886364844777,0.4805377576536202,-0.0015508788308574717,0.0,,,,,,,,,,,,,
15.0,,,,,,,3,0.4820886364844777,0.4820832694884617,-5.366996015998549e-06,0.0,,,,,,,,,,,,,
15.0,,,,,,,3,0.4820886364844777,0.48215384721453547,6.521073005777422e-05,1.0,,,,,,,,,,,,,
16.0,,,,,,,3,0.3614570790892043,0.3580076944344671,-0.0034493846547372087,0.0,,,,,,,,,,,,,
16.0,,,,,,,3,0.3614570790892043,0.36126660784024384,-0.00019047124896048873,0.0,,,,,,,,,,,,,
16.0,,,,,,,3,0.3614570790892043,0.3614014962263865,-5.558286281781566e-05,0.0,,,,,,,,,,,,,
16.0,,,,,,,3,0.3614570790892043,0.361375786235252,-8.129285395230834e-05,0.0,,,,,,,,,,,,,
16.0,,,,,,,3,0.3614570790892043,0.357202557055959,-0.004254522033245334,0.0,,,,,,,,,,,,,
16.0,,,,,,,3,0.3614570790892043,0.3615673631436742,0.00011028405446988909,1.0,,,,,,,,,,,,,
16.0,,,,,,,3,0.3614570790892043,0.35986241807164326,-0.001594661017561061,0.0,,,,,,,,,,,,,
16.0,,,,,,,3,0.3614570790892043,0.3595160879142432,-0.0019409911749611042,0.0,,,,,,,,,,,,,
16.0,,,,,,,3,0.3614570790892043,0.3603244405330178,-0.0011326385561865049,0.0,,,,,,,,,,,,,
16.0,,,,,,,3,0.3614570790892043,0.3566588192667286,-0.004798259822475726,0.0,,,,,,,,,,,,,
16.0,,,,,,,3,0.3614570790892043,0.35983086467900616,-0.001626214410198168,0.0,,,,,,,,,,,,,
16.0,,,,,,,3,0.3614570790892043,0.35913651488539733,-0.0023205642038069962,0.0,,,,,,,,,,,,,
17.0,,,,,,,3,0.2891797685645682,0.2891396798247517,-4.0088739816479535e-05,0.0,,,,,,,,,,,,,
17.0,,,,,,,3,0.2891797685645682,0.2891127437663888,-6.702479817938256e-05,0.0,,,,,,,,,,,,,
17.0,,,,,,,3,0.2891797685645682,0.2879116506658739,-0.0012681178986942987,0.0,,,,,,,,,,,,,
17.0,,,,,,,3,0.2891797685645682,0.28918139591260345,1.6273480352713143e-06,1.0,,,,,,,,,,,,,
17.0,,,,,,,3,0.2891797685645682,0.28919120927825853,1.1440713690358262e-05,1.0,,,,,,,,,,,,,
17.0,,,,,,,3,0.2891797685645682,0.28919148688036406,1.1718315795883338e-05,1.0,,,,,,,,,,,,,
17.0,,,,,,,3,0.2891797685645682,0.2891632925600994,-1.6476004468746197e-05,0.0,,,,,,,,,,,,,
17.0,,,,,,,3,0.2891797685645682,0.286546940927668,-0.002632827636900148,0.0,,,,,,,,,,,,,
17.0,,,,,,,3,0.2891797685645682,0.28594388796711817,-0.0032358805974500027,0.0,,,,,,,,,,,,,
17.0,,,,,,,3,0.2891797685645682,0.2883850240735673,-0.000794744491000865,0.0,,,,,,,,,,,,,
17.0,,,,,,,3,0.2891797685645682,0.2891755597080498,-4.208856518361781e-06,0.0,,,,,,,,,,,,,
17.0,,,,,,,3,0.2891797685645682,0.28711412611144577,-0.002065642453122407,0.0,,,,,,,,,,,,,
18.0,,,,,,,3,0.48643109042965604,0.4813142877183372,-0.0051168027113188685,0.0,,,,,,,,,,,,,
18.0,,,,,,,3,0.48643109042965604,0.4861439895953024,-0.0002871008343536263,0.0,,,,,,,,,,,,,
18.0,,,,,,,3,0.48643109042965604,0.484768039307491,-0.0016630511221650268,0.0,,,,,,,,,,,,,
18.0,,,,,,,3,0.48643109042965604,0.48143928508461953,-0.004991805345036515,0.0,,,,,,,,,,,,,
18.0,,,,,,,3,0.48643109042965604,0.48628671162669174,-0.00014437880296430672,0.0,,,,,,,,,,,,,
18.0,,,,,,,3,0.48643109042965604,0.48131014667585104,-0.005120943753805007,0.0,,,,,,,,,,,,,
18.0,,,,,,,3,0.48643109042965604,0.4861280281925646,-0.00030306223709142266,0.0,,,,,,,,,,,,,
18.0,,,,,,,3,0.48643109042965604,0.48383992516730245,-0.0025911652623535897,0.0,,,,,,,,,,,,,
18.0,,,,,,,3,0.48643109042965604,0.4846621327948015,-0.0017689576348545177,0.0,,,,,,,,,,,,,
18.0,,,,,,,3,0.48643109042965604,0.48623345630394066,-0.00019763412571538463,0.0,,,,,,,,,,,,,
18.0,,,,,,,3,0.48643109042965604,0.48628854555140927,-0.0001425448782467753,0.0,,,,,,,,,,,,,
18.0,,,,,,,3,0.48643109042965604,0.4808278604122595,-0.005603230017396543,0.0,,,,,,,,,,,,,
19.0,,,,,,,3,0.585919227040528,0.5864812278589436,0.00056200081841562,1.0,,,,,,,,,,,,,
19.0,,,,,,,3,0.585919227040528,0.580599995854638,-0.005319231185890061,0.0,,,,,,,,,,,,,
19.0,,,,,,,3,0.585919227040528,0.5857502263982299,-0.00016900064229807832,0.0,,,,,,,,,,,,,
19.0,,,,,,,3,0.585919227040528,0.5842082918747247,-0.00171093516580334,0.0,,,,,,,,,,,,,
19.0,,,,,,,3,0.585919227040528,0.5840766681652781,-0.0018425588752498667,0.0,,,,,,,,,,,,,
19.0,,,,,,,3,0.585919227040528,0.5859061639449338,-1.3063095594234575e-05,0.0,,,,,,,,,,,,,
19.0,,,,,,,3,0.585919227040528,0.5859170121145212,-2.214926006827156e-06,0.0,,,,,,,,,,,,,
19.0,,,,,,,3,0.585919227040528,0.5858468746276299,-7.235241289815786e-05,0.0,,,,,,,,,,,,,
19.0,,,,,,,3,0.585919227040528,0.585640837943154,-0.00027838909737398776,0.0,,,,,,,,,,,,,
19.0,,,,,,,3,0.585919227040528,0.5860544101824587,0.0001351831419307281,1.0,,,,,,,,,,,,,
19.0,,,,,,,3,0.585919227040528,0.5861020132550477,0.00018278621451972565,1.0,,,,,,,,,,,,,
19.0,,,,,,,3,0.585919227040528,0.5845807469202282,-0.001338480120299801,0.0,,,,,,,,,,,,,
20.0,,,,,,,3,0.340728121564606,0.3407272867809962,-8.347836098487882e-07,0.0,,,,,,,,,,,,,
20.0,,,,,,,3,0.340728121564606,0.3400698889819482,-0.0006582325826578472,0.0,,,,,,,,,,,,,
20.0,,,,,,,3,0.340728121564606,0.3406878922174073,-4.022934719871696e-05,0.0,,,,,,,,,,,,,
20.0,,,,,,,3,0.340728121564606,0.34058943021387517,-0.00013869135073085737,0.0,,,,,,,,,,,,,
20.0,,,,,,,3,0.340728121564606,0.34064861606487445,-7.950549973156917e-05,0.0,,,,,,,,,,,,,
20.0,,,,,,,3,0.340728121564606,0.3396004410555818,-0.0011276805090242314,0.0,,,,,,,,,,,,,
20.0,,,,,,,3,0.340728121564606,0.3407240688226271,-4.052741978899377e-06,0.0,,,,,,,,,,,,,
20.0,,,,,,,3,0.340728121564606,0.340636685386613,-9.143617799300952e-05,0.0,,,,,,,,,,,,,
20.0,,,,,,,3,0.340728121564606,0.33652340711468487,-0.004204714449921154,0.0,,,,,,,,,,,,,
20.0,,,,,,,3,0.340728121564606,0.34076569625499137,3.757469038534467e-05,1.0,,,,,,,,,,,,,
20.0,,,,,,,3,0.340728121564606,0.340729684549277,1.562984670966383e-06,1.0,,,,,,,,,,,,,
20.0,,,,,,,3,0.340728121564606,0.34077026828713214,4.214672252611518e-05,1.0,,,,,,,,,,,,,
21.0,,,,,,,3,0.41616349782831624,0.4161932482187915,2.9750390475258293e-05,1.0,,,,,,,,,,,,,
21.0,,,,,,,3,0.41616349782831624,0.41635478196785225,0.00019128413953600765,1.0,,,,,,,,,,,,,
21.0,,,,,,,3,0.41616349782831624,0.416144473058035,-1.9024770281261816e-05,0.0,,,,,,,,,,,,,
21.0,,,,,,,3,0.41616349782831624,0.4161502941639937,-1.3203664322558595e-05,0.0,,,,,,,,,,,,,
21.0,,,,,,,3,0.41616349782831624,0.41618313572907445,1.963790075820704e-05,1.0,,,,,,,,,,,,,
21.0,,,,,,,3,0.41616349782831624,0.41609468242215275,-6.881540616349158e-05,0.0,,,,,,,,,,,,,
21.0,,,,,,,3,0.41616349782831624,0.41198203189115845,-0.004181465937157791,0.0,,,,,,,,,,,,,
21.0,,,,,,,3,0.41616349782831624,0.41326087822463137,-0.002902619603684875,0.0,,,,,,,,,,,,,
21.0,,,,,,,3,0.41616349782831624,0.4161557821181572,-7.715710159061917e-06,0.0,,,,,,,,,,,,,
21.0,,,,,,,3,0.41616349782831624,0.41331873987180207,-0.0028447579565141767,0.0,,,,,,,,,,,,,
21.0,,,,,,,3,0.41616349782831624,0.4161402483314176,-2.3249496898636313e-05,0.0,,,,,,,,,,,,,
21.0,,,,,,,3,0.41616349782831624,0.4162049310313018,4.143320298555242e-05,1.0,,,,,,,,,,,,,
22.0,,,,,,,3,0.47406059235455955,0.47347234647401076,-0.0005882458805487878,0.0,,,,,,,,,,,,,
22.0,,,,,,,3,0.47406059235455955,0.47136896277128854,-0.0026916295832710158,0.0,,,,,,,,,,,,,
22.0,,,,,,,3,0.47406059235455955,0.4740433439266061,-1.7248427953475698e-05,0.0,,,,,,,,,,,,,
22.0,,,,,,,3,0.47406059235455955,0.47337967191233477,-0.0006809204422247861,0.0,,,,,,,,,,,,,
22.0,,,,,,,3,0.47406059235455955,0.4733903963998396,-0.0006701959547199543,0.0,,,,,,,,,,,,,
22.0,,,,,,,3,0.47406059235455955,0.4716999680425157,-0.0023606243120438686,0.0,,,,,,,,,,,,,
22.0,,,,,,,3,0.47406059235455955,0.4743522048514831,0.0002916124969235545,1.0,,,,,,,,,,,,,
22.0,,,,,,,3,0.47406059235455955,0.4725824038725791,-0.001478188481980447,0.0,,,,,,,,,,,,,
22.0,,,,,,,3,0.47406059235455955,0.47383319418634445,-0.00022739816821509828,0.0,,,,,,,,,,,,,
22.0,,,,,,,3,0.47406059235455955,0.47409416500074514,3.357264618558675e-05,1.0,,,,,,,,,,,,,
22.0,,,,,,,3,0.47406059235455955,0.4711680543944258,-0.0028925379601337786,0.0,,,,,,,,,,,,,
22.0,,,,,,,3,0.47406059235455955,0.4740894880611745,2.889570661496199e-05,1.0,,,,,,,,,,,,,
23.0,,,,,,,3,0.42938212802510745,0.42937698553582604,-5.142489281406704e-06,0.0,,,,,,,,,,,,,
23.0,,,,,,,3,0.42938212802510745,0.4295624085569893,0.000180280531881849,1.0,,,,,,,,,,,,,
23.0,,,,,,,3,0.42938212802510745,0.4262059266923846,-0.003176201332722839,0.0,,,,,,,,,,,,,
23.0,,,,,,,3,0.42938212802510745,0.42402892893832334,-0.005353199086784111,0.0,,,,,,,,,,,,,
23.0,,,,,,,3,0.42938212802510745,0.4261129903968578,-0.003269137628249652,0.0,,,,,,,,,,,,,
23.0,,,,,,,3,0.42938212802510745,0.42942457742187484,4.2449396767396674e-05,1.0,,,,,,,,,,,,,
23.0,,,,,,,3,0.42938212802510745,0.42927741822610155,-0.00010470979900589761,0.0,,,,,,,,,,,,,
23.0,,,,,,,3,0.42938212802510745,0.4294837969831489,0.00010166895804147869,1.0,,,,,,,,,,,,,
23.0,,,,,,,3,0.42938212802510745,0.4292174679939698,-0.00016466003113763117,0.0,,,,,,,,,,,,,
23.0,,,,,,,3,0.42938212802510745,0.42967227817616727,0.00029015015105982034,1.0,,,,,,,,,,,,,
23.0,,,,,,,3,0.42938212802510745,0.42358288527426435,-0.005799242750843092,0.0,,,,,,,,,,,,,
23.0,,,,,,,3,0.42938212802510745,0.427001212620749,-0.002380915404358419,0.0,,,,,,,,,,,,,
24.0,,,,,,,3,0.44066451350102326,0.43986926057934295,-0.0007952529216803117,0.0,,,,,,,,,,,,,
24.0,,,,,,,3,0.44066451350102326,0.4399833403846095,-0.0006811731164137469,0.0,,,,,,,,,,,,,
24.0,,,,,,,3,0.44066451350102326,0.4406974710029544,3.2957501931163424e-05,1.0,,,,,,,,,,,,,
24.0,,,,,,,3,0.44066451350102326,0.44067907371868903,1.4560217665771091e-05,1.0,,,,,,,,,,,,,
24.0,,,,,,,3,0.44066451350102326,0.4397625364550733,-0.0009019770459499643,0.0,,,,,,,,,,,,,
24.0,,,,,,,3,0.44066451350102326,0.4396005172309972,-0.0010639962700260686,0.0,,,,,,,,,,,,,
24.0,,,,,,,3,0.44066451350102326,0.4386522786132757,-0.0020122348877475438,0.0,,,,,,,,,,,,,
24.0,,,,,,,3,0.44066451350102326,0.4413677357726904,0.0007032222716671366,1.0,,,,,,,,,,,,,
24.0,,,,,,,3,0.44066451350102326,0.437944672012971,-0.002719841488052266,0.0,,,,,,,,,,,,,
24.0,,,,,,,3,0.44066451350102326,0.44055398958306397,-0.00011052391795929317,0.0,,,,,,,,,,,,,
24.0,,,,,,,3,0.44066451350102326,0.44087212098161305,0.00020760748058978873,1.0,,,,,,,,,,,,,
24.0,,,,,,,3,0.44066451350102326,0.44020372612390146,-0.0004607873771217963,0.0,,,,,,,,,,,,,
25.0,,,,,,,3,0.43547239568282475,0.43547791728299184,5.521600167091023e-06,1.0,,,,,,,,,,,,,
25.0,,,,,,,3,0.43547239568282475,0.4319694408290071,-0.0035029548538176303,0.0,,,,,,,,,,,,,
25.0,,,,,,,3,0.43547239568282475,0.4354071267426056,-6.526894021913199e-05,0.0,,,,,,,,,,,,,
25.0,,,,,,,3,0.43547239568282475,0.4337710708585651,-0.0017013248242596646,0.0,,,,,,,,,,,,,
25.0,,,,,,,3,0.43547239568282475,0.435289997710461,-0.00018239797236374589,0.0,,,,,,,,,,,,,
25.0,,,,,,,3,0.43547239568282475,0.43320593017875636,-0.0022664655040683934,0.0,,,,,,,,,,,,,
25.0,,,,,,,3,0.43547239568282475,0.4342490147481204,-0.0012233809347043656,0.0,,,,,,,,,,,,,
25.0,,,,,,,3,0.43547239568282475,0.43536402772316135,-0.0001083679596634024,0.0,,,,,,,,,,,,,
25.0,,,,,,,3,0.43547239568282475,0.4348002026169131,-0.0006721930659116526,0.0,,,,,,,,,,,,,
25.0,,,,,,,3,0.43547239568282475,0.4349623751762841,-0.0005100205065406427,0.0,,,,,,,,,,,,,
25.0,,,,,,,3,0.43547239568282475,0.4351386617816911,-0.0003337339011336704,0.0,,,,,,,,,,,,,
25.0,,,,,,,3,0.43547239568282475,0.4320337757134563,-0.0034386199693684505,0.0,,,,,,,,,,,,,
26.0,,,,,,,3,0.6300070470078212,0.6298786348178202,-0.00012841219000092607,0.0,,,,,,,,,,,,,
26.0,,,,,,,3,0.6300070470078212,0.6300547697544332,4.772274661202225e-05,1.0,,,,,,,,,,,,,
26.0,,,,,,,3,0.6300070470078212,0.6298723775967997,-0.00013466941102147079,0.0,,,,,,,,,,,,,
26.0,,,,,,,3,0.6300070470078212,0.6298170895847023,-0.00018995742311889163,0.0,,,,,,,,,,,,,
26.0,,,,,,,3,0.6300070470078212,0.6300087751620361,1.7281542149527596e-06,1.0,,,,,,,,,,,,,
26.0,,,,,,,3,0.6300070470078212,0.6243887368010725,-0.0056183102067486335,0.0,,,,,,,,,,,,,
26.0,,,,,,,3,0.6300070470078212,0.6300173858329726,1.0338825151445796e-05,1.0,,,,,,,,,,,,,
26.0,,,,,,,3,0.6300070470078212,0.6263573726862397,-0.0036496743215814753,0.0,,,,,,,,,,,,,
26.0,,,,,,,3,0.6300070470078212,0.6300420667083767,3.50197005555275e-05,1.0,,,,,,,,,,,,,
26.0,,,,,,,3,0.6300070470078212,0.6305282166242023,0.0005211696163811563,1.0,,,,,,,,,,,,,
26.0,,,,,,,3,0.6300070470078212,0.6298784709406221,-0.000128576067199071,0.0,,,,,,,,,,,,,
26.0,,,,,,,3,0.6300070470078212,0.6287090171430154,-0.0012980298648057609,0.0,,,,,,,,,,,,,
27.0,,,,,,,3,0.47179957321141136,0.4706460679500746,-0.0011535052613367847,0.0,,,,,,,,,,,,,
27.0,,,,,,,3,0.47179957321141136,0.47167970751277144,-0.00011986569863992047,0.0,,,,,,,,,,,,,
27.0,,,,,,,3,0.47179957321141136,0.4717689558577541,-3.061735365728069e-05,0.0,,,,,,,,,,,,,
27.0,,,,,,,3,0.47179957321141136,0.47191828222065546,0.0001187090092441001,1.0,,,,,,,,,,,,,
27.0,,,,,,,3,0.47179957321141136,0.4717940174561082,-5.555755303143783e-06,0.0,,,,,,,,,,,,,
27.0,,,,,,,3,0.47179957321141136,0.4718286610211252,2.9087809713834734e-05,1.0,,,,,,,,,,,,,
27.0,,,,,,,3,0.47179957321141136,0.471882350687404,8.277747599261254e-05,1.0,,,,,,,,,,,,,
27.0,,,,,,,3,0.47179957321141136,0.4716007465470324,-0.00019882666437898155,0.0,,,,,,,,,,,,,
27.0,,,,,,,3,0.47179957321141136,0.47199868903242426,0.00019911582101289627,1.0,,,,,,,,,,,,,
27.0,,,,,,,3,0.47179957321141136,0.47065632300467886,-0.0011432502067325045,0.0,,,,,,,,,,,,,
27.0,,,,,,,3,0.47179957321141136,0.46205666958616215,-0.00974290362524921,0.0,,,,,,,,,,,,,
27.0,,,,,,,3,0.47179957321141136,0.47175797199717623,-4.1601214235131856e-05,0.0,,,,,,,,,,,,,
28.0,,,,,,,3,0.4521869101357539,0.45216960660286887,-1.7303532885037942e-05,0.0,,,,,,,,,,,,,
28.0,,,,,,,3,0.4521869101357539,0.4509300341155095,-0.0012568760202443796,0.0,,,,,,,,,,,,,
