episode,t,agent,F,score
12,24,agent_1,1,0.0
253,14,agent_2,0,0.0
253,23,agent_0,1,0.0
253,22,agent_2,1,0.0
253,22,agent_1,0,0.0
253,21,agent_2,1,0.0
253,20,agent_2,0,0.0
253,20,agent_1,0,0.0
253,19,agent_2,1,0.0
12,21,agent_2,1,0.0
253,9,agent_2,1,0.0
253,9,agent_0,1,0.0
253,8,agent_2,0,0.0
253,8,agent_1,0,0.0
253,8,agent_0,1,0.0
253,7,agent_0,1,0.0
253,6,agent_2,0,0.0
253,6,agent_0,1,0.0
253,19,agent_0,1,0.0
251,10,agent_2,1,0.0
251,10,agent_1,0,0.0
251,10,agent_0,1,0.0
251,9,agent_2,1,0.0
251,9,agent_1,1,0.0
250,14,agent_2,1,0.0
250,14,agent_1,0,0.0
252,3,agent_0,0,0.0
250,13,agent_2,1,0.0
250,13,agent_1,0,0.0
250,13,agent_0,1,0.0
250,12,agent_2,1,0.0
250,12,agent_0,1,0.0
250,18,agent_0,1,0.0
250,17,agent_1,1,0.0
250,17,agent_0,1,0.0
250,14,agent_0,1,0.0
251,4,agent_1,0,0.0
251,4,agent_0,0,0.0
251,3,agent_2,0,0.0
251,3,agent_1,0,0.0
251,3,agent_0,0,0.0
251,2,agent_2,1,0.0
251,2,agent_1,0,0.0
251,9,agent_0,1,0.0
251,11,agent_0,1,0.0
251,8,agent_0,1,0.0
251,7,agent_0,1,0.0
251,6,agent_2,0,0.0
251,6,agent_1,0,0.0
251,6,agent_0,0,0.0
251,5,agent_1,0,0.0
251,11,agent_2,1,0.0
251,11,agent_1,1,0.0
251,8,agent_1,0,0.0
250,22,agent_0,1,0.0
250,21,agent_2,1,0.0
13,17,agent_1,0,0.0
13,16,agent_2,1,0.0
13,16,agent_1,1,0.0
250,11,agent_0,1,0.0
250,10,agent_2,0,0.0
250,10,agent_1,0,0.0
250,16,agent_2,1,0.0
250,9,agent_2,1,0.0
13,20,agent_2,0,0.0
13,20,agent_1,1,0.0
13,20,agent_0,1,0.0
13,19,agent_1,0,0.0
13,19,agent_0,1,0.0
13,18,agent_2,1,0.0
13,18,agent_1,0,0.0
250,10,agent_0,1,0.0
250,16,agent_1,1,0.0
250,16,agent_0,1,0.0
250,15,agent_1,0,0.0
250,15,agent_0,1,0.0
250,21,agent_1,0,0.0
250,21,agent_0,1,0.0
250,20,agent_1,1,0.0
250,20,agent_0,1,0.0
250,22,agent_1,0,0.0
250,19,agent_1,1,0.0
250,19,agent_0,1,0.0
250,18,agent_1,1,0.0
250,24,agent_1,1,0.0
250,24,agent_0,1,0.0
250,23,agent_2,1,0.0
250,23,agent_1,0,0.0
250,23,agent_0,1,0.0
250,19,agent_2,1,0.0
13,10,agent_1,1,0.0
13,9,agent_1,1,0.0
13,8,agent_2,1,0.0
13,8,agent_1,1,0.0
252,4,agent_2,1,0.0
252,4,agent_1,1,0.0
252,4,agent_0,0,0.0
251,5,agent_0,0,0.0
13,15,agent_1,0,0.0
13,15,agent_0,0,0.0
13,14,agent_2,1,0.0
13,14,agent_1,0,0.0
251,15,agent_1,0,0.0
251,14,agent_1,1,0.0
251,14,agent_0,1,0.0
251,13,agent_2,1,0.0
13,16,agent_0,0,0.0
252,2,agent_1,1,0.0
252,2,agent_0,1,0.0
252,1,agent_1,1,0.0
252,1,agent_0,1,0.0
252,0,agent_1,1,0.0
252,0,agent_0,1,0.0
13,8,agent_0,1,0.0
13,7,agent_1,1,0.0
13,11,agent_1,1,0.0
13,6,agent_2,1,0.0
13,6,agent_1,0,0.0
13,6,agent_0,1,0.0
13,5,agent_2,1,0.0
252,3,agent_2,1,0.0
13,13,agent_1,1,0.0
13,12,agent_2,1,0.0
13,12,agent_1,1,0.0
13,7,agent_0,1,0.0
251,19,agent_0,0,0.0
251,24,agent_2,1,0.0
251,24,agent_1,1,0.0
251,24,agent_0,1,0.0
251,23,agent_2,1,0.0
251,23,agent_1,1,0.0
251,23,agent_0,1,0.0
251,22,agent_1,1,0.0
251,13,agent_1,1,0.0
251,2,agent_0,0,0.0
251,1,agent_2,1,0.0
251,1,agent_1,0,0.0
251,1,agent_0,0,0.0
251,0,agent_2,1,0.0
251,0,agent_1,0,0.0
251,0,agent_0,0,0.0
250,24,agent_2,1,0.0
251,22,agent_0,1,0.0
251,13,agent_0,1,0.0
251,12,agent_1,1,0.0
251,12,agent_0,1,0.0
251,18,agent_1,0,0.0
251,18,agent_0,0,0.0
251,17,agent_2,1,0.0
251,17,agent_1,0,0.0
251,17,agent_0,0,0.0
251,19,agent_1,1,0.0
251,16,agent_1,0,0.0
251,16,agent_0,0,0.0
251,21,agent_2,1,0.0
251,21,agent_1,1,0.0
251,21,agent_0,1,0.0
251,20,agent_2,1,0.0
251,20,agent_1,1,0.0
251,20,agent_0,0,0.0
251,16,agent_2,1,0.0
241,23,agent_1,1,0.0
15,10,agent_0,1,0.0
15,9,agent_2,1,0.0
15,9,agent_1,1,0.0
15,9,agent_0,1,0.0
241,12,agent_0,1,0.0
241,11,agent_1,1,0.0
246,13,agent_1,1,0.0
241,10,agent_2,0,0.0
15,12,agent_2,1,0.0
15,12,agent_1,0,0.0
15,12,agent_0,1,0.0
15,11,agent_2,0,0.0
15,11,agent_1,1,0.0
15,11,agent_0,1,0.0
15,10,agent_2,1,0.0
241,11,agent_0,1,0.0
241,17,agent_0,1,0.0
241,16,agent_1,1,0.0
241,15,agent_2,1,0.0
241,23,agent_0,1,0.0
241,22,agent_2,0,0.0
241,22,agent_1,1,0.0
241,22,agent_0,1,0.0
241,21,agent_1,1,0.0
241,23,agent_2,0,0.0
241,20,agent_2,0,0.0
241,20,agent_1,1,0.0
242,0,agent_2,0,0.0
242,0,agent_1,0,0.0
242,0,agent_0,0,0.0
241,24,agent_2,0,0.0
241,24,agent_1,1,0.0
241,24,agent_0,1,0.0
241,21,agent_0,1,0.0
241,1,agent_0,0,0.0
241,0,agent_2,0,0.0
241,0,agent_1,0,0.0
241,0,agent_0,0,0.0
240,24,agent_2,1,0.0
240,24,agent_1,1,0.0
241,4,agent_1,0,0.0
15,10,agent_1,0,0.0
241,3,agent_2,0,0.0
241,3,agent_1,0,0.0
241,3,agent_0,0,0.0
241,2,agent_2,0,0.0
241,2,agent_1,0,0.0
241,2,agent_0,0,0.0
241,7,agent_0,1,0.0
241,6,agent_2,1,0.0
241,4,agent_0,0,0.0
15,16,agent_0,1,0.0
15,15,agent_2,1,0.0
15,15,agent_1,1,0.0
15,15,agent_0,1,0.0
15,14,agent_1,1,0.0
15,13,agent_2,1,0.0
15,13,agent_1,1,0.0
15,13,agent_0,1,0.0
241,1,agent_1,0,0.0
15,19,agent_0,1,0.0
15,18,agent_2,1,0.0
15,18,agent_1,1,0.0
15,17,agent_2,1,0.0
15,17,agent_1,1,0.0
15,16,agent_2,1,0.0
15,16,agent_1,1,0.0
241,1,agent_2,0,0.0
15,19,agent_1,1,0.0
243,2,agent_0,1,0.0
243,1,agent_1,0,0.0
243,1,agent_0,1,0.0
243,0,agent_1,1,0.0
242,24,agent_2,1,0.0
242,24,agent_1,1,0.0
242,24,agent_0,1,0.0
241,17,agent_1,0,0.0
242,3,agent_1,0,0.0
242,3,agent_0,1,0.0
242,2,agent_2,1,0.0
242,2,agent_1,0,0.0
242,2,agent_0,1,0.0
242,1,agent_2,0,0.0
242,1,agent_1,0,0.0
242,1,agent_0,1,0.0
242,23,agent_1,1,0.0
242,15,agent_0,1,0.0
242,14,agent_2,0,0.0
242,20,agent_1,1,0.0
242,20,agent_0,1,0.0
242,19,agent_2,0,0.0
242,19,agent_1,1,0.0
242,19,agent_0,1,0.0
242,18,agent_1,1,0.0
242,20,agent_2,1,0.0
242,17,agent_1,1,0.0
242,23,agent_0,1,0.0
242,22,agent_2,1,0.0
242,22,agent_1,1,0.0
242,22,agent_0,1,0.0
242,21,agent_2,1,0.0
242,21,agent_1,1,0.0
242,21,agent_0,1,0.0
242,18,agent_0,1,0.0
242,13,agent_0,1,0.0
242,12,agent_2,1,0.0
242,12,agent_0,1,0.0
242,11,agent_2,1,0.0
242,11,agent_0,1,0.0
241,15,agent_1,0,0.0
241,14,agent_2,1,0.0
241,14,agent_1,0,0.0
242,6,agent_1,1,0.0
241,13,agent_2,1,0.0
241,13,agent_1,1,0.0
241,13,agent_0,1,0.0
241,12,agent_2,1,0.0
241,20,agent_0,1,0.0
241,19,agent_2,1,0.0
241,19,agent_0,1,0.0
241,18,agent_1,1,0.0
241,14,agent_0,1,0.0
242,6,agent_0,1,0.0
242,5,agent_1,1,0.0
242,5,agent_0,1,0.0
242,4,agent_2,0,0.0
242,4,agent_1,1,0.0
242,4,agent_0,1,0.0
242,3,agent_2,1,0.0
242,10,agent_2,1,0.0
242,13,agent_2,0,0.0
242,9,agent_2,1,0.0
242,9,agent_0,1,0.0
242,8,agent_0,1,0.0
242,7,agent_2,0,0.0
242,7,agent_0,1,0.0
242,6,agent_2,0,0.0
242,14,agent_1,1,0.0
242,14,agent_0,1,0.0
242,10,agent_0,1,0.0
239,13,agent_2,0,0.0
239,13,agent_1,1,0.0
239,13,agent_0,1,0.0
239,20,agent_0,1,0.0
239,19,agent_2,1,0.0
239,19,agent_0,0,0.0
239,18,agent_2,1,0.0
241,6,agent_1,0,0.0
239,18,agent_0,0,0.0
239,17,agent_2,1,0.0
239,17,agent_1,1,0.0
239,23,agent_2,0,0.0
239,23,agent_0,1,0.0
239,22,agent_2,1,0.0
239,22,agent_1,1,0.0
239,21,agent_2,1,0.0
239,18,agent_1,1,0.0
240,10,agent_2,0,0.0
240,10,agent_1,1,0.0
240,10,agent_0,1,0.0
240,9,agent_2,1,0.0
240,9,agent_1,1,0.0
239,12,agent_2,0,0.0
239,12,agent_1,1,0.0
239,12,agent_0,1,0.0
239,14,agent_0,1,0.0
239,11,agent_1,1,0.0
239,10,agent_2,0,0.0
239,9,agent_2,0,0.0
239,9,agent_1,1,0.0
239,17,agent_0,1,0.0
239,16,agent_2,1,0.0
239,15,agent_0,1,0.0
239,14,agent_2,1,0.0
239,11,agent_2,0,0.0
16,0,agent_0,1,0.0
15,24,agent_2,1,0.0
15,24,agent_1,1,0.0
15,24,agent_0,1,0.0
15,23,agent_2,1,0.0
16,4,agent_2,1,0.0
16,4,agent_1,1,0.0
16,4,agent_0,1,0.0
239,20,agent_2,1,0.0
16,3,agent_0,1,0.0
16,2,agent_1,1,0.0
16,2,agent_0,1,0.0
16,1,agent_2,1,0.0
238,22,agent_0,1,0.0
238,21,agent_2,1,0.0
238,21,agent_1,1,0.0
238,21,agent_0,1,0.0
16,3,agent_1,1,0.0
239,20,agent_1,1,0.0
15,20,agent_1,1,0.0
15,19,agent_2,1,0.0
239,8,agent_2,0,0.0
239,8,agent_1,0,0.0
239,8,agent_0,1,0.0
239,7,agent_2,0,0.0
239,7,agent_0,1,0.0
16,0,agent_1,0,0.0
15,23,agent_0,1,0.0
15,22,agent_2,1,0.0
15,22,agent_1,1,0.0
15,21,agent_2,1,0.0
15,21,agent_1,1,0.0
179,10,agent_1,1,0.0
16,1,agent_1,0,0.0
16,0,agent_2,0,0.0
15,23,agent_1,1,0.0
240,12,agent_2,1,0.0
240,12,agent_1,1,0.0
240,12,agent_0,0,0.0
240,17,agent_1,1,0.0
240,17,agent_0,1,0.0
240,16,agent_2,1,0.0
240,16,agent_1,1,0.0
240,11,agent_0,1,0.0
240,15,agent_2,0,0.0
240,15,agent_0,1,0.0
240,14,agent_2,1,0.0
240,20,agent_1,1,0.0
240,20,agent_0,1,0.0
240,19,agent_2,1,0.0
240,19,agent_0,0,0.0
240,18,agent_2,1,0.0
240,16,agent_0,1,0.0
241,6,agent_0,1,0.0
241,5,agent_2,0,0.0
241,5,agent_1,0,0.0
241,5,agent_0,1,0.0
241,4,agent_2,0,0.0
241,10,agent_1,1,0.0
241,10,agent_0,1,0.0
241,9,agent_2,0,0.0
240,13,agent_0,0,0.0
241,8,agent_2,0,0.0
241,8,agent_1,1,0.0
241,8,agent_0,1,0.0
241,7,agent_1,0,0.0
240,14,agent_1,1,0.0
240,14,agent_0,0,0.0
240,13,agent_2,0,0.0
240,13,agent_1,1,0.0
241,9,agent_1,1,0.0
240,4,agent_0,1,0.0
240,3,agent_2,1,0.0
240,3,agent_1,0,0.0
240,3,agent_0,1,0.0
240,2,agent_1,0,0.0
240,2,agent_0,0,0.0
240,1,agent_2,0,0.0
240,9,agent_0,1,0.0
240,18,agent_1,1,0.0
240,8,agent_1,1,0.0
240,7,agent_2,1,0.0
240,7,agent_1,1,0.0
240,6,agent_2,1,0.0
240,6,agent_1,1,0.0
240,5,agent_2,0,0.0
240,11,agent_2,0,0.0
240,11,agent_1,1,0.0
240,8,agent_2,0,0.0
240,18,agent_0,0,0.0
240,17,agent_2,1,0.0
240,24,agent_0,1,0.0
240,23,agent_2,1,0.0
240,23,agent_1,1,0.0
240,22,agent_2,1,0.0
240,22,agent_1,1,0.0
240,21,agent_2,1,0.0
240,4,agent_2,1,0.0
240,1,agent_1,0,0.0
240,1,agent_0,0,0.0
240,0,agent_2,0,0.0
240,0,agent_1,0,0.0
240,0,agent_0,1,0.0
239,24,agent_2,1,0.0
239,24,agent_1,1,0.0
239,24,agent_0,1,0.0
240,21,agent_0,0,0.0
245,4,agent_2,1,0.0
245,4,agent_1,0,0.0
245,3,agent_2,1,0.0
245,3,agent_1,0,0.0
245,3,agent_0,1,0.0
245,10,agent_2,1,0.0
245,10,agent_1,0,0.0
242,15,agent_1,1,0.0
245,9,agent_2,1,0.0
245,9,agent_1,1,0.0
245,8,agent_1,1,0.0
245,8,agent_0,1,0.0
245,7,agent_0,1,0.0
245,14,agent_0,1,0.0
245,13,agent_2,0,0.0
245,13,agent_1,1,0.0
245,10,agent_0,1,0.0
14,19,agent_2,0,0.0
14,19,agent_0,1,0.0
14,18,agent_2,1,0.0
14,18,agent_1,0,0.0
14,18,agent_0,1,0.0
14,17,agent_2,0,0.0
14,17,agent_0,1,0.0
14,23,agent_0,1,0.0
245,5,agent_1,0,0.0
14,22,agent_1,1,0.0
14,22,agent_0,1,0.0
14,21,agent_2,0,0.0
14,21,agent_1,1,0.0
14,21,agent_0,1,0.0
14,20,agent_2,1,0.0
245,6,agent_2,1,0.0
245,5,agent_2,1,0.0
14,22,agent_2,1,0.0
244,17,agent_1,0,0.0
244,16,agent_2,1,0.0
244,22,agent_0,1,0.0
244,21,agent_2,1,0.0
244,21,agent_1,1,0.0
244,21,agent_0,1,0.0
244,20,agent_2,1,0.0
245,12,agent_2,1,0.0
244,20,agent_0,1,0.0
244,19,agent_2,1,0.0
245,0,agent_0,0,0.0
244,24,agent_2,1,0.0
244,24,agent_1,1,0.0
244,24,agent_0,1,0.0
244,23,agent_1,1,0.0
244,23,agent_0,0,0.0
244,20,agent_1,1,0.0
245,12,agent_1,1,0.0
245,12,agent_0,1,0.0
245,11,agent_1,1,0.0
245,11,agent_0,1,0.0
245,16,agent_2,1,0.0
245,16,agent_1,0,0.0
245,16,agent_0,1,0.0
245,15,agent_2,0,0.0
244,17,agent_2,0,0.0
245,15,agent_0,1,0.0
245,14,agent_2,1,0.0
245,14,agent_1,1,0.0
244,19,agent_1,1,0.0
244,19,agent_0,1,0.0
244,18,agent_2,0,0.0
244,18,agent_1,0,0.0
244,18,agent_0,1,0.0
245,15,agent_1,1,0.0
246,18,agent_1,0,0.0
246,18,agent_0,1,0.0
246,17,agent_2,1,0.0
246,17,agent_1,1,0.0
245,22,agent_1,1,0.0
245,22,agent_0,1,0.0
245,21,agent_2,1,0.0
14,20,agent_0,1,0.0
245,20,agent_1,1,0.0
245,19,agent_2,1,0.0
245,19,agent_1,1,0.0
245,19,agent_0,0,0.0
246,0,agent_1,1,0.0
246,0,agent_0,1,0.0
245,24,agent_2,1,0.0
245,24,agent_1,1,0.0
245,21,agent_1,1,0.0
246,12,agent_2,0,0.0
246,12,agent_0,1,0.0
246,11,agent_2,0,0.0
246,11,agent_1,1,0.0
246,11,agent_0,1,0.0
246,10,agent_2,1,0.0
246,17,agent_0,1,0.0
246,16,agent_2,1,0.0
246,18,agent_2,1,0.0
246,16,agent_0,1,0.0
246,15,agent_2,1,0.0
246,15,agent_0,1,0.0
246,14,agent_2,0,0.0
246,14,agent_1,1,0.0
246,19,agent_2,1,0.0
246,19,agent_1,1,0.0
246,19,agent_0,1,0.0
246,16,agent_1,1,0.0
246,4,agent_0,0,0.0
14,13,agent_2,1,0.0
14,13,agent_0,1,0.0
14,12,agent_2,1,0.0
245,18,agent_1,1,0.0
245,18,agent_0,1,0.0
245,17,agent_2,1,0.0
245,17,agent_1,1,0.0
245,24,agent_0,1,0.0
14,16,agent_2,0,0.0
14,16,agent_1,0,0.0
14,16,agent_0,1,0.0
14,15,agent_1,0,0.0
14,15,agent_0,1,0.0
14,14,agent_2,0,0.0
14,14,agent_1,0,0.0
14,14,agent_0,1,0.0
245,17,agent_0,1,0.0
245,23,agent_2,1,0.0
245,23,agent_1,1,0.0
245,22,agent_2,1,0.0
246,3,agent_2,0,0.0
246,3,agent_1,1,0.0
246,3,agent_0,0,0.0
246,2,agent_2,0,0.0
246,2,agent_1,1,0.0
246,4,agent_1,1,0.0
246,1,agent_1,1,0.0
246,0,agent_2,0,0.0
246,6,agent_2,0,0.0
246,6,agent_1,0,0.0
246,6,agent_0,0,0.0
246,5,agent_2,0,0.0
246,5,agent_0,0,0.0
246,4,agent_2,0,0.0
246,1,agent_2,0,0.0
243,13,agent_2,0,0.0
243,13,agent_0,1,0.0
243,12,agent_0,1,0.0
243,11,agent_2,0,0.0
243,11,agent_0,1,0.0
243,10,agent_2,0,0.0
243,10,agent_1,1,0.0
244,22,agent_2,1,0.0
243,16,agent_2,0,0.0
243,16,agent_1,1,0.0
243,16,agent_0,1,0.0
243,15,agent_2,0,0.0
243,15,agent_1,1,0.0
243,15,agent_0,1,0.0
243,14,agent_1,1,0.0
14,23,agent_1,0,0.0
243,17,agent_0,1,0.0
244,2,agent_2,0,0.0
243,6,agent_2,0,0.0
243,6,agent_1,1,0.0
243,6,agent_0,1,0.0
243,5,agent_2,0,0.0
243,5,agent_0,1,0.0
15,8,agent_2,1,0.0
15,8,agent_1,1,0.0
243,14,agent_0,1,0.0
243,10,agent_0,1,0.0
243,9,agent_1,1,0.0
243,9,agent_0,1,0.0
243,8,agent_2,0,0.0
243,8,agent_1,1,0.0
243,8,agent_0,1,0.0
243,7,agent_1,1,0.0
243,7,agent_0,1,0.0
15,7,agent_1,0,0.0
15,2,agent_2,1,0.0
15,2,agent_1,0,0.0
15,1,agent_2,1,0.0
15,1,agent_1,0,0.0
15,7,agent_0,1,0.0
15,6,agent_2,0,0.0
15,6,agent_1,1,0.0
15,6,agent_0,1,0.0
243,4,agent_2,0,0.0
15,5,agent_1,1,0.0
15,5,agent_0,1,0.0
15,4,agent_2,1,0.0
242,17,agent_0,1,0.0
242,16,agent_2,1,0.0
242,16,agent_1,1,0.0
242,16,agent_0,1,0.0
242,15,agent_2,1,0.0
15,5,agent_2,0,0.0
243,4,agent_1,1,0.0
243,4,agent_0,1,0.0
243,3,agent_2,0,0.0
243,3,agent_1,1,0.0
243,3,agent_0,1,0.0
243,2,agent_1,0,0.0
15,1,agent_0,1,0.0
15,0,agent_2,1,0.0
15,3,agent_0,1,0.0
15,0,agent_0,1,0.0
14,24,agent_2,1,0.0
14,24,agent_1,0,0.0
14,24,agent_0,1,0.0
14,23,agent_2,1,0.0
15,4,agent_1,1,0.0
15,3,agent_2,1,0.0
15,3,agent_1,0,0.0
15,0,agent_1,0,0.0
244,10,agent_1,1,0.0
244,10,agent_0,1,0.0
244,9,agent_2,1,0.0
244,9,agent_1,1,0.0
244,9,agent_0,1,0.0
244,8,agent_2,1,0.0
244,8,agent_1,0,0.0
244,3,agent_0,0,0.0
244,13,agent_0,1,0.0
244,12,agent_2,1,0.0
244,12,agent_1,1,0.0
244,12,agent_0,1,0.0
244,11,agent_2,1,0.0
244,11,agent_1,1,0.0
244,11,agent_0,1,0.0
244,16,agent_1,1,0.0
244,13,agent_1,1,0.0
244,22,agent_1,1,0.0
245,2,agent_2,0,0.0
245,2,agent_1,0,0.0
245,2,agent_0,1,0.0
245,1,agent_2,0,0.0
245,1,agent_1,0,0.0
245,1,agent_0,0,0.0
245,0,agent_2,0,0.0
244,10,agent_2,1,0.0
244,8,agent_0,1,0.0
244,7,agent_2,0,0.0
244,7,agent_1,0,0.0
244,7,agent_0,1,0.0
244,6,agent_2,1,0.0
244,6,agent_1,1,0.0
244,6,agent_0,1,0.0
244,5,agent_2,1,0.0
245,0,agent_1,0,0.0
243,22,agent_2,1,0.0
243,22,agent_0,1,0.0
243,21,agent_2,1,0.0
244,2,agent_1,0,0.0
244,2,agent_0,0,0.0
244,1,agent_2,0,0.0
244,1,agent_1,0,0.0
244,1,agent_0,0,0.0
244,16,agent_0,1,0.0
244,0,agent_1,0,0.0
244,0,agent_0,0,0.0
244,5,agent_1,1,0.0
244,4,agent_2,1,0.0
244,4,agent_1,1,0.0
244,4,agent_0,1,0.0
244,3,agent_2,1,0.0
244,3,agent_1,1,0.0
244,0,agent_2,0,0.0
244,15,agent_2,1,0.0
244,15,agent_1,1,0.0
244,14,agent_2,1,0.0
244,14,agent_1,1,0.0
244,14,agent_0,1,0.0
244,13,agent_2,1,0.0
243,21,agent_0,1,0.0
243,20,agent_2,1,0.0
243,23,agent_0,1,0.0
243,20,agent_0,1,0.0
243,19,agent_0,1,0.0
243,18,agent_2,1,0.0
243,18,agent_1,1,0.0
243,18,agent_0,1,0.0
243,24,agent_2,1,0.0
243,24,agent_1,1,0.0
243,24,agent_0,1,0.0
243,20,agent_1,1,0.0
9,10,agent_1,1,0.0
9,10,agent_0,1,0.0
264,13,agent_0,1,0.0
9,18,agent_2,1,0.0
9,18,agent_1,1,0.0
9,18,agent_0,1,0.0
9,17,agent_1,1,0.0
254,5,agent_1,0,0.0
9,16,agent_0,1,0.0
9,15,agent_0,1,0.0
9,14,agent_1,1,0.0
263,20,agent_0,1,0.0
263,19,agent_2,0,0.0
263,19,agent_1,1,0.0
263,19,agent_0,1,0.0
263,18,agent_2,0,0.0
9,17,agent_0,1,0.0
264,6,agent_1,1,0.0
264,5,agent_1,0,0.0
264,5,agent_0,0,0.0
264,4,agent_2,0,0.0
264,4,agent_1,0,0.0
264,12,agent_0,1,0.0
264,11,agent_2,1,0.0
264,11,agent_1,0,0.0
9,11,agent_0,1,0.0
264,9,agent_2,1,0.0
264,8,agent_2,1,0.0
264,8,agent_1,1,0.0
264,7,agent_2,1,0.0
9,14,agent_0,1,0.0
9,13,agent_0,1,0.0
9,12,agent_2,1,0.0
9,12,agent_1,1,0.0
264,10,agent_1,1,0.0
264,4,agent_0,0,0.0
264,3,agent_2,0,0.0
264,3,agent_1,0,0.0
264,3,agent_0,0,0.0
264,2,agent_2,0,0.0
264,2,agent_1,0,0.0
264,2,agent_0,0,0.0
263,18,agent_1,1,0.0
9,21,agent_2,0,0.0
9,21,agent_1,1,0.0
9,21,agent_0,1,0.0
9,20,agent_2,0,0.0
263,16,agent_1,1,0.0
263,15,agent_2,1,0.0
263,15,agent_1,1,0.0
263,15,agent_0,1,0.0
264,1,agent_2,0,0.0
263,17,agent_2,0,0.0
263,17,agent_1,1,0.0
263,23,agent_2,1,0.0
263,23,agent_0,1,0.0
263,22,agent_2,1,0.0
263,22,agent_0,1,0.0
263,21,agent_2,1,0.0
263,21,agent_1,1,0.0
263,24,agent_0,1,0.0
263,20,agent_2,0,0.0
264,1,agent_1,0,0.0
264,1,agent_0,0,0.0
264,0,agent_2,0,0.0
264,0,agent_1,0,0.0
264,0,agent_0,0,0.0
263,24,agent_2,1,0.0
263,24,agent_1,1,0.0
263,21,agent_0,1,0.0
265,8,agent_0,1,0.0
265,7,agent_0,1,0.0
265,14,agent_2,1,0.0
265,14,agent_0,1,0.0
265,13,agent_1,1,0.0
265,13,agent_0,1,0.0
265,12,agent_1,1,0.0
264,6,agent_2,1,0.0
265,11,agent_2,0,0.0
265,11,agent_1,1,0.0
265,17,agent_2,1,0.0
265,17,agent_1,1,0.0
265,17,agent_0,1,0.0
265,16,agent_2,1,0.0
265,16,agent_1,1,0.0
265,16,agent_0,1,0.0
265,12,agent_0,1,0.0
266,3,agent_1,1,0.0
266,2,agent_2,1,0.0
266,2,agent_1,1,0.0
266,1,agent_2,1,0.0
265,6,agent_2,0,0.0
265,6,agent_0,1,0.0
265,5,agent_2,0,0.0
265,5,agent_0,0,0.0
265,8,agent_2,0,0.0
265,4,agent_0,1,0.0
265,3,agent_2,1,0.0
265,3,agent_0,0,0.0
265,11,agent_0,1,0.0
265,10,agent_1,1,0.0
265,10,agent_0,1,0.0
265,9,agent_2,0,0.0
265,9,agent_0,1,0.0
265,4,agent_2,0,0.0
264,23,agent_2,1,0.0
264,23,agent_0,1,0.0
264,22,agent_0,1,0.0
264,21,agent_0,1,0.0
264,20,agent_1,1,0.0
264,20,agent_0,1,0.0
264,19,agent_1,1,0.0
265,2,agent_1,1,0.0
265,15,agent_2,1,0.0
265,1,agent_1,0,0.0
265,1,agent_0,0,0.0
265,0,agent_2,1,0.0
265,0,agent_0,0,0.0
264,24,agent_2,1,0.0
264,24,agent_1,1,0.0
264,7,agent_1,1,0.0
264,7,agent_0,1,0.0
265,2,agent_0,0,0.0
265,15,agent_0,1,0.0
264,15,agent_0,1,0.0
264,14,agent_1,1,0.0
264,14,agent_0,1,0.0
264,13,agent_1,1,0.0
9,20,agent_0,1,0.0
9,19,agent_2,0,0.0
9,19,agent_1,1,0.0
264,24,agent_0,1,0.0
264,19,agent_0,1,0.0
264,18,agent_1,1,0.0
264,18,agent_0,1,0.0
264,17,agent_1,1,0.0
264,17,agent_0,1,0.0
264,16,agent_1,0,0.0
264,16,agent_0,1,0.0
264,15,agent_1,1,0.0
9,19,agent_0,1,0.0
10,16,agent_1,1,0.0
10,16,agent_0,1,0.0
10,15,agent_2,1,0.0
10,15,agent_1,1,0.0
10,15,agent_0,1,0.0
10,14,agent_2,1,0.0
262,3,agent_2,1,0.0
9,24,agent_1,1,0.0
262,2,agent_1,0,0.0
262,2,agent_0,0,0.0
262,1,agent_2,0,0.0
262,1,agent_1,1,0.0
262,0,agent_2,0,0.0
262,0,agent_1,1,0.0
262,8,agent_2,1,0.0
262,8,agent_0,1,0.0
262,2,agent_2,0,0.0
262,21,agent_2,1,0.0
262,21,agent_1,1,0.0
262,21,agent_0,1,0.0
262,20,agent_2,0,0.0
262,20,agent_1,1,0.0
262,20,agent_0,0,0.0
262,19,agent_2,1,0.0
262,19,agent_1,1,0.0
261,24,agent_1,0,0.0
262,24,agent_0,0,0.0
262,23,agent_2,0,0.0
262,23,agent_1,1,0.0
262,23,agent_0,1,0.0
262,22,agent_2,0,0.0
262,22,agent_1,1,0.0
262,22,agent_0,0,0.0
261,24,agent_2,1,0.0
262,24,agent_1,1,0.0
261,20,agent_2,0,0.0
261,20,agent_1,1,0.0
261,20,agent_0,1,0.0
10,7,agent_1,1,0.0
10,6,agent_2,1,0.0
10,6,agent_1,1,0.0
261,24,agent_0,1,0.0
262,7,agent_2,1,0.0
261,23,agent_0,1,0.0
261,22,agent_2,1,0.0
10,10,agent_2,1,0.0
10,10,agent_1,1,0.0
10,10,agent_0,1,0.0
10,9,agent_1,1,0.0
10,9,agent_0,1,0.0
10,8,agent_2,1,0.0
261,23,agent_1,1,0.0
262,6,agent_2,1,0.0
262,6,agent_1,1,0.0
262,6,agent_0,1,0.0
262,5,agent_2,1,0.0
262,4,agent_2,1,0.0
262,13,agent_1,1,0.0
262,12,agent_2,0,0.0
262,12,agent_0,1,0.0
261,21,agent_0,1,0.0
262,10,agent_2,0,0.0
262,10,agent_0,1,0.0
262,9,agent_2,1,0.0
