game,repeat,method,bound,true_loss,covered,ratio_L
1,2,I2_B,0.468965920225544,0.37859862157451374,1,1.2386889267457215
1,2,PDIS,0.49770420695421835,0.37859862157451374,1,1.3145959298118124
1,2,DR,0.8700520577074178,0.37859862157451374,1,2.298085645660965
1,2,robust_sim_lemma,1.705166478153715,0.37859862157451374,1,4.503889821527291
1,3,I2_O,0.38241086059457885,0.37859862157451374,1,1.0100693420494
1,3,I2_B,0.45733022580408855,0.37859862157451374,1,1.2079553377720877
1,3,PDIS,0.5869499059232823,0.37859862157451374,1,1.550322353214807
1,3,DR,0.9648424910336919,0.37859862157451374,1,2.5484574851886954
1,3,robust_sim_lemma,1.705166478153715,0.37859862157451374,1,4.503889821527291
1,4,I2_O,0.38241086059457885,0.37859862157451374,1,1.0100693420494
1,4,I2_B,0.4646273087344335,0.37859862157451374,1,1.227229266715616
1,4,PDIS,0.6485332628155813,0.37859862157451374,1,1.7129836873638498
1,4,DR,1.0154724079605337,0.37859862157451374,1,2.682187282503547
1,4,robust_sim_lemma,1.705166478153715,0.37859862157451374,1,4.503889821527291
1,5,I2_O,0.38241086059457885,0.37859862157451374,1,1.0100693420494
1,5,I2_B,0.42500966881811936,0.37859862157451374,1,1.1225864136815702
1,5,PDIS,0.4950722256375415,0.37859862157451374,1,1.3076440256930626
1,5,DR,0.8694314236367924,0.37859862157451374,1,2.296446352659727
1,5,robust_sim_lemma,1.705166478153715,0.37859862157451374,1,4.503889821527291
1,6,I2_O,0.38241086059457885,0.37859862157451374,1,1.0100693420494
1,6,I2_B,0.4268341705087207,0.37859862157451374,1,1.127405505951409
1,6,PDIS,0.6138039039728942,0.37859862157451374,1,1.6212523474602472
1,6,DR,0.9897090590937205,0.37859862157451374,1,2.6141380414374575
1,6,robust_sim_lemma,1.705166478153715,0.37859862157451374,1,4.503889821527291
1,7,I2_O,0.38241086059457885,0.37859862157451374,1,1.0100693420494
1,7,I2_B,0.5189157148054893,0.37859862157451374,1,1.3706223035029172
1,7,PDIS,0.66103235283442,0.37859862157451374,1,1.745997780143315
1,7,DR,1.0263006700883603,0.37859862157451374,1,2.710788184648394
1,7,robust_sim_lemma,1.705166478153715,0.37859862157451374,1,4.503889821527291
1,8,I2_O,0.38241086059457885,0.37859862157451374,1,1.0100693420494
1,8,I2_B,0.489322361197007,0.37859862157451374,1,1.2924567954368562
1,8,PDIS,0.569485552375534,0.37859862157451374,1,1.5041934120287095
1,8,DR,0.9542403760687641,0.37859862157451374,1,2.520453910001771
1,8,robust_sim_lemma,1.705166478153715,0.37859862157451374,1,4.503889821527291
1,9,I2_O,0.38241086059457885,0.37859862157451374,1,1.0100693420494
1,9,I2_B,0.49267766220335335,0.37859862157451374,1,1.301319218105994
1,9,PDIS,0.4249457582854106,0.37859862157451374,1,1.122417605532077
1,9,DR,0.8136248950314506,0.37859862157451374,1,2.149043468905809
1,9,robust_sim_lemma,1.705166478153715,0.37859862157451374,1,4.503889821527291
1,10,I2_O,0.38241086059457885,0.37859862157451374,1,1.0100693420494
1,10,I2_B,0.5087463828361143,0.37859862157451374,1,1.3437618465707635
1,10,PDIS,0.659025367470019,0.37859862157451374,1,1.7406966901497638
1,10,DR,1.0225459326419708,0.37859862157451374,1,2.700870722638695
1,10,robust_sim_lemma,1.705166478153715,0.37859862157451374,1,4.503889821527291
