game,repeat,bound_type,Bhat,Bhat_capped,true_loss,Rmax,covered,ratio_L,ratio_Rmax
0,19,raw_plugin_mean,0.2975872950281052,0.2975872950281052,0.3108689351488424,3.9926079853413303,0,0.9572757563750203,0.07453456390426577
0,19,exact_value_eb,0.39799161119067616,0.39799161119067616,0.3108689351488424,3.9926079853413303,1,1.280255330112415,0.0996821157128081
1,0,jensen_eb,0.4531609591168999,0.4531609591168999,0.3410240913946273,3.973529060433214,1,1.328823888258703,0.11404495908417844
1,0,jensen_hoeffding,0.9015322046610676,0.9015322046610676,0.3410240913946273,3.973529060433214,1,2.6436026879339436,0.22688451272148946
1,0,raw_plugin_mean,0.35133563333289225,0.35133563333289225,0.3410240913946273,3.973529060433214,1,1.0302369896979877,0.08841904211330667
1,0,exact_value_eb,0.453006082062039,0.453006082062039,0.3410240913946273,3.973529060433214,1,1.3283697354326445,0.11400598187965688
1,1,jensen_eb,0.46008962123875824,0.46008962123875824,0.3410240913946273,3.973529060433214,1,1.3491411101110458,0.11578866399144869
1,1,jensen_hoeffding,0.9070893969007032,0.9070893969007032,0.3410240913946273,3.973529060433214,1,2.659898288097877,0.2282830660364688
1,1,raw_plugin_mean,0.35689282557252777,0.35689282557252777,0.3410240913946273,3.973529060433214,1,1.046532589861921,0.08981759542828599
1,1,exact_value_eb,0.45902806944355967,0.45902806944355967,0.3410240913946273,3.973529060433214,1,1.346028274912637,0.11552150807562336
1,2,jensen_eb,0.46087538019749247,0.46087538019749247,0.3410240913946273,3.973529060433214,1,1.3514452257983594,0.11598641237752658
1,2,jensen_hoeffding,0.9076912884370845,0.9076912884370845,0.3410240913946273,3.973529060433214,1,2.6616632412245607,0.22843454134399194
1,2,raw_plugin_mean,0.35749471710890895,0.35749471710890895,0.3410240913946273,3.973529060433214,1,1.0482975429886041,0.0899690707358091
1,2,exact_value_eb,0.46047626082868776,0.46047626082868776,0.3410240913946273,3.973529060433214,1,1.350274870451403,0.11588596781987152
1,3,jensen_eb,0.4718001588467306,0.4718001588467306,0.3410240913946273,3.973529060433214,1,1.3834804365793953,0.1187358017699492
1,3,jensen_hoeffding,0.9178769883738385,0.9178769883738385,0.3410240913946273,3.973529060433214,1,2.6915312188653755,0.23099793015576106
1,3,raw_plugin_mean,0.36768041704566307,0.36768041704566307,0.3410240913946273,3.973529060433214,1,1.0781655206294194,0.09253245954757827
1,3,exact_value_eb,0.4709412141000758,0.4709412141000758,0.3410240913946273,3.973529060433214,1,1.380961714974883,0.1185196350492354
1,4,jensen_eb,0.44418972601502,0.44418972601502,0.3410240913946273,3.973529060433214,1,1.3025171453386006,0.11178720962131133
