game,true_loss,C0,Cstar,Ctilde,delta_r,r_C0,r_Cstar,r_Ctilde,slack_Ctilde,true_over_range,usable
138,0.3286107029305265,2.743151647320166,0.6948463322924596,0.33257821625198947,0.9808874091007209,8.347724595872677,2.1144969597638488,1.0120735973785422,0.012073597378542293,0.08375342059691573,True
139,0.4405407880313033,4.039561131261839,0.9094038015610421,0.45183506899362563,0.992990060974917,9.169550790776725,2.0642896782043776,1.0256373104810441,0.025637310481044017,0.11091268818913974,True
140,0.43375126367566746,4.036724055350718,0.9149333878414982,0.4452696097218219,0.9948134148300867,9.306541313892591,2.1093503684305785,1.0265551872945484,0.026555187294548466,0.10900317014466271,True
141,0.4034077712902056,3.0781391399561304,0.8868221954199358,0.4063934231845584,0.9955163062362187,7.630341701428857,2.198326999461716,1.0074010767933494,0.007401076793349522,0.10130616865920124,True
142,0.33377370673017787,3.0819320625089004,0.6756937980640143,0.33823107207101916,0.9882286289594011,9.23359749544421,2.024406909350245,1.013354453184788,0.013354453184787913,0.08443737029801485,True
143,0.3206119900545885,2.893035019060083,0.6325011568191165,0.3289731101588002,0.9737053393297306,9.023477314642864,1.9727932093600884,1.0260786257643955,0.026078625764395465,0.08231750846598215,True
144,0.3460730374430245,3.3575818880735055,0.723043899409568,0.35324941351447353,0.9601217867488402,9.701945903908445,2.089281224425367,1.0207365939989779,0.020736593998977836,0.09011175514902525,True
145,0.3341602545277865,2.8221793350103246,0.7167958100150877,0.3419079414090031,0.9945736876145146,8.445586501597697,2.1450660283582104,1.0231855427934273,0.023185542793427365,0.08399585136051357,True
146,0.514173293756428,4.036294595662322,1.0570015954290881,0.5190591850691945,0.9954698129097482,7.850066591701238,2.0557302533293504,1.009502421405576,0.00950242140557583,0.1291282987912774,True
147,0.4496684109732388,4.067747388220859,0.9520144577352966,0.4519932093176814,0.9986123303610973,9.046104393717226,2.117147734871583,1.0051700281534364,0.0051700281534362855,0.11257331731790231,True
148,0.5453328441938421,4.178874634722565,1.0174249163560134,0.5658466552181716,0.9816357412039097,7.6629799199058635,1.8656952853446016,1.0376170466216,0.03761704662159998,0.138883707393597,True
149,0.5446499757927942,4.448893916182277,1.0427563977072365,0.5536769396625351,0.993896280543981,8.168354197953379,1.9145440999779668,1.0165738809711709,0.016573880971170914,0.1369986955516866,True
150,0.3469304277197555,3.378724424509365,0.7121280807429964,0.3520652895061311,0.9923325487710603,9.73891061304845,2.052653857499756,1.0148008400996278,0.014800840099627757,0.08740276335523975,True
151,0.4063101750910564,2.8974221156266595,0.7929982252648566,0.4111670914156799,0.9900814008001756,7.131059700824206,1.9517065382060426,1.0119537157137033,0.011953715713703397,0.1025951438848058,True
152,0.3135810866342704,2.90465335049661,0.6528014807243759,0.3216933610889597,0.9786755701545055,9.262846116367685,2.0817629268749176,1.0258697823320915,0.025869782332091366,0.08010343166754555,True
153,0.31949369006288414,2.7007115329203164,0.7153801069844004,0.3230052844837835,0.9911024944900536,8.453098189165335,2.2391055887319595,1.0109911229239243,0.010991122923924445,0.08059047672644377,True
154,0.31431494332738535,3.5354092254714504,0.6459997781539439,0.31621621622097856,0.9973464753951201,11.247983274498742,2.055262697074765,1.006048942100767,0.0060489421007669806,0.0787878012008973,True
155,0.5354439786450499,4.365515902184777,1.1262352906525015,0.5515627311907585,0.9960292887980177,8.153076841449948,2.1033671785841332,1.0301035275184107,0.03010352751841076,0.1343946369516929,True
156,0.474104957257508,3.9939287596476847,0.9934918766973009,0.4866519491401774,0.995806411668893,8.424144693088286,2.09551041702711,1.0264645869877596,0.026464586987759647,0.11902538277066962,True
157,0.3601829896711241,2.790268391361477,0.7628195318061698,0.36307047486608546,0.9930229346694371,7.746807793197607,2.117866622470664,1.008016717273622,0.008016717273622092,0.09067841665485395,True
158,0.3345296197217874,2.4141001188124243,0.6629771576081173,0.3386989575024405,0.9805275689213481,7.216401707030062,1.981819003529446,1.0124632843696189,0.012463284369618856,0.08529327229671738,True
159,0.34801306113347735,3.1697943397785813,0.7089008387580402,0.35180133741566,0.9870525682712932,9.108262573406217,2.0369949232628013,1.0108854428332208,0.010885442833220807,0.08814451031290599,True
160,0.38771170808205335,3.339569426524656,0.7687171491208659,0.39224961947080117,0.9902098236898839,8.613537731540173,1.9827029545318204,1.011704344475941,0.011704344475940966,0.09788625067293762,True
161,0.48713839771946266,4.566644299698437,0.9966681236905509,0.4996449021239112,0.9725268407183537,9.374428952998105,2.0459650242240204,1.0256734112174235,0.025673411217423493,0.12522492370484076,True
162,0.42023477599412223,3.544509008010467,0.8377213278863079,0.4303480319518263,0.9946196737470775,8.434592305278523,1.9934602649306326,1.024065728339069,0.024065728339069024,0.10562700172895031,True
163,0.35999073195637415,3.965892890410215,0.8343986214899451,0.3653616891874532,0.9798204105687837,11.016652758968322,2.3178336202029297,1.014919709743333,0.01491970974333289,0.09185120254521956,True
164,0.3113018487903187,2.553001493133912,0.6406347675346266,0.31735414317171967,0.9980980465695646,8.201048284983102,2.0579214997407043,1.0194418838337114,0.01944188383371144,0.0779737646667716,True
165,0.2943681538616197,3.284507740900566,0.6144995141218377,0.2956131972861265,0.9936496550033866,11.15782294318627,2.0875203586414766,1.0042295452418135,0.0042295452418134385,0.07406236000268535,True
166,0.3954902230882094,2.6408923232734276,0.7891352587677389,0.4033449951143815,0.9841959873983492,6.677516077772693,1.9953344297761102,1.0198608500732018,0.019860850073201836,0.10046023052117373,True
167,0.2825424441858335,3.3375478793463627,0.5713297440693236,0.2869906112827401,0.9896637127841855,11.812554000386555,2.0221023631180497,1.015743358877369,0.01574335887736907,0.07137334645497079,True
168,0.34350260630652285,2.9477632119183212,0.7232492221058401,0.3512368092776591,0.9946398106337514,8.581487178842245,2.105513055293829,1.0225157038961,0.02251570389609991,0.08633844197520468,True
169,0.4316256917040436,3.475961826188069,0.8521755634198968,0.4379635880190494,0.9918607467710233,8.053185649040236,1.974339293973759,1.014683779109589,0.014683779109589165,0.10879190781296409,True
170,0.34447582614606365,3.4845465972655476,0.7099087373825996,0.3519257815673233,0.960811960396558,10.11550399994698,2.0608376074598227,1.0216269324457639,0.02162693244576395,0.08963143683283444,True
171,0.3649800635467325,2.843608977224143,0.7097967742388437,0.367880382210285,0.9812864158926525,7.791135081711234,1.9447549198751246,1.0079465125721343,0.00794651257213435,0.09298510038343875,True
172,0.388581477696805,2.658360896920718,0.7561979631875291,0.39121249329114666,0.9888678469831789,6.84119303029398,1.9460473712479958,1.0067708209097772,0.006770820909777189,0.09823898079057852,True
173,0.3301600151470387,3.3763047857132804,0.7094165976134288,0.3342185843727943,0.9866097353856823,10.226267963458941,2.1487053703262218,1.0122927339458356,0.012292733945835584,0.08366023649107152,True
174,0.2936571147398879,2.8135184747733404,0.6182606463431942,0.29815715936845233,0.9872801135535114,9.580964783589408,2.1053828268074817,1.01532414643708,0.015324146437079855,0.0743601311088222,True
175,0.26384626639691183,1.994673321720904,0.5049664888738361,0.26667111667744364,0.9973730342187505,7.559983125629139,1.9138663425852687,1.0107064250675517,0.010706425067551659,0.06613530177392066,True
176,0.36612566992851175,2.9681985553048267,0.8396250894450373,0.37681312400745975,0.9734625242317239,8.107048478421044,2.2932702031217294,1.0291906712824446,0.029190671282444604,0.09402664735796211,True
177,0.3696601896117905,3.5601720820039664,0.7773944691634266,0.37389049485671794,0.9772708151967623,9.630931818064546,2.1029975393883507,1.0114437674486128,0.011443767448612837,0.09456441957119216,True
178,0.40294938355854876,3.648954081223909,0.7427262682894554,0.4080523656197137,0.9747948599968786,9.055614005409476,1.8432247289479646,1.012664077100948,0.012664077100948025,0.10334209793633889,True
179,0.3407781898157041,3.0762643877060114,0.6846633644841545,0.3468591446659601,0.9909891972095817,9.027175094068323,2.0091173230728954,1.0178443193607682,0.017844319360768315,0.08596919895173032,True
180,0.30501868822542294,2.580604149381584,0.61994465204859,0.3136980631882283,0.9774686103836681,8.460478813266676,2.0324808806154926,1.0284552235579445,0.0284552235579444,0.07801239983187273,True
181,0.2960366443357276,2.851141590056275,0.5912008094279124,0.30030513831140276,0.9941101267373782,9.631042793549803,1.9970527998467877,1.014418802730497,0.014418802730497114,0.07444764829710207,True
182,0.4811063355248687,4.02953108023322,1.0839394962775901,0.4962509535024808,0.9931781497528606,8.375551895065266,2.2530143883785136,1.0314787332016526,0.031478733201652544,0.12110272855997328,True
183,0.36591585964535456,3.396259250809698,0.777996685185445,0.3744359810452811,0.9903500967659877,9.281530606794005,2.1261627903733906,1.0232843731020138,0.02328437310201374,0.09237032965419543,True
184,0.3691179001328477,3.0981605842844706,0.8018646579412477,0.3804018190838791,0.988377265419257,8.39341734218098,2.172380850813932,1.0305699586689518,0.03056995866895178,0.09336462731573267,True
185,0.3258835188145693,2.3738124851987403,0.6216488933928886,0.3282325139202004,0.9786939117142297,7.284236078687555,1.9075800324428576,1.0072080819373002,0.007208081937300226,0.08324449424738133,True
186,0.3445445644174705,2.7896218438399676,0.7482826102050395,0.3524047563825412,0.9826219208832745,8.096548696266463,2.1718021048167695,1.0228132809999777,0.022813280999977797,0.087659494739279,True
187,0.2850971749559441,2.474804899962535,0.5897199608115147,0.2893990576179289,0.984241914460931,8.680566197630561,2.0684875635917606,1.015089180251083,0.015089180251082975,0.07241542215566275,True
188,0.29957596911473194,3.1778767966943073,0.5870072135359463,0.30698548846974577,0.9939985637729496,10.607916269402905,1.9594602840494646,1.0247333568740826,0.02473335687408265,0.07534617755825085,True
189,0.42605061246130826,3.362143967569065,0.846134908261434,0.4368427169339611,0.9760448068503902,7.89141916296247,1.9859962255969663,1.0253305690849885,0.025330569084988496,0.1091268068512489,True
190,0.3943152539036441,3.354073432225723,0.7755656737762443,0.41073739421357575,0.9803012845581117,8.506070711241957,1.9668670336698757,1.0416472356759108,0.04164723567591078,0.10055971059993783,True
191,0.24645787314087597,2.316897059643966,0.47799239357055967,0.2498795400287171,0.9971091177337033,9.400783306766677,1.9394486671453905,1.013883374242564,0.01388337424256392,0.06179310487628526,True
192,0.4281783136017377,3.447658876361534,0.8744744375084104,0.4354616611546139,0.9872180979695667,8.051923151736993,2.042313703729019,1.017010080430301,0.01701008043030096,0.10843052677072612,True
193,0.24918190518427522,2.562315880894717,0.548424596604155,0.25428619389694496,0.9894741598475943,10.282913115219305,2.200900567794373,1.0204841868790393,0.020484186879039284,0.06295816386520289,True
194,0.34711583991722894,3.095827637422846,0.7225689322887262,0.35534549270559357,0.9942383249665692,8.918716121284058,2.081636298882314,1.0237086639155593,0.023708663915559196,0.08728184963321056,True
195,0.2672021633341727,2.6836788192433207,0.5120769315867079,0.27105039341985265,0.9941778198054326,10.043626839529047,1.916440066191702,1.0144019421012966,0.014401942101296672,0.06719174327045084,True
196,0.38471564017887744,3.7510323415749025,0.829401886626459,0.3949891199002286,0.9916285009979778,9.750142572396646,2.155882943154638,1.0267040864690982,0.026704086469098103,0.09699086900782362,True
197,0.30574285354116204,3.0436660165730167,0.6390622674561138,0.31082200979052604,0.9979116063510514,9.954986621341417,2.090195273755032,1.0166125101225962,0.016612510122596204,0.07659567530713887,True
198,0.2878765003530191,2.9334065726655916,0.6287788468350549,0.294448879201864,0.9465998065152378,10.189809064193827,2.184196508099799,1.0228305500476256,0.022830550047625662,0.07602909338551218,True
199,0.3366745390830458,2.7871323843382827,0.7041450714903286,0.34057174995920475,0.9902079446711515,8.278417464917936,2.091471108590842,1.0115756032124474,0.011575603212447431,0.08500096896184153,True
200,0.3964481704061217,3.9788997611401267,0.8713263013705154,0.40385768751426165,0.9902198848093333,10.036368075716279,2.1978315613814745,1.0186897497863332,0.018689749786333133,0.10009094355908074,True
201,0.4215207477684122,2.909519202971588,0.8311948523313129,0.4311231558764926,0.9881357246917954,6.902434146776821,1.971895468329307,1.022780392564107,0.02278039256410706,0.10664545801637894,True
202,0.3181361955889034,2.6509611296130857,0.674277495724,0.3223782046475418,0.9962380080939822,8.332786920727079,2.1194617433449903,1.013333940360939,0.013333940360938861,0.079834385208201,True
203,0.3624620286047169,3.5019984146120007,0.7350333030931461,0.3674631431133875,0.9781484011770929,9.6616973316979,2.0278904963442033,1.0137976232377284,0.013797623237728446,0.0926398356753776,True
204,0.36009171889901126,2.470803524143575,0.7191367841173095,0.36596850833800715,0.9904774931295949,6.861594961689521,1.9970933692007327,1.0163202571193926,0.01632025711939255,0.09088841528373238,True
205,0.3369096702223881,2.9558404379798398,0.7165913556299397,0.340209200239079,0.9816630091005146,8.773391502917509,2.126953955215742,1.0097935153197382,0.009793515319738256,0.0858007450365004,True
206,0.3128137677067573,2.741886796575728,0.6729827837821732,0.3187788237996923,0.9894258226846107,8.76523695448747,2.151384795866949,1.0190690331076695,0.019069033107669584,0.07903921661807835,True
207,0.4175974937908831,3.5388684375056028,0.7867425032035342,0.424503527570908,0.9979930479759224,8.474352672427036,1.8839732395460802,1.016537536462044,0.016537536462043843,0.10460931933289332,True
208,0.34322149912472183,2.9574617599131474,0.7809955435827014,0.3466547366474803,0.9843966010550224,8.616773038563204,2.275485497191709,1.010002979217543,0.010002979217542812,0.08716545210458768,True
209,0.30589070231453086,2.3981696374939996,0.6250321862423477,0.3168552408543575,0.9819106023975486,7.8399559690705845,2.043318680538583,1.035844628348829,0.03584462834882902,0.0778815050900846,True
210,0.4616039777617429,3.9158583058939103,0.90536655672891,0.47213794932954095,0.9827834119068868,8.483155463437281,1.9613491225073787,1.0228203656711883,0.022820365671188336,0.11742261116976334,True
211,0.3998915393294157,2.481060294057762,0.7826341161881997,0.4039219230563778,0.9952914036575298,6.204333050452356,1.9571159657456394,1.0100786921716842,0.010078692171684204,0.10044584376492177,True
212,0.35251706278053035,3.642893924068426,0.6979044322841884,0.36011156165707403,0.9884381736318468,10.333950633012096,1.9797748987789816,1.0215436348432072,0.02154363484320715,0.08916011951593966,True
213,0.37259650607817657,3.3200431488813718,0.7237983029204667,0.3802766560166334,0.9788968077386602,8.910558995378166,1.9425794153008038,1.020612511961788,0.02061251196178802,0.09515724822387256,True
214,0.21488485489619433,3.3225998461964523,0.42771242989896374,0.21697862375053037,0.9667757678627587,15.462233705588604,1.9904261289404563,1.0097436780984286,0.009743678098428535,0.05556739784946154,True
215,0.3020215040607891,2.6252997900995427,0.631372850327163,0.3075747590443779,0.9898085365608101,8.692426713996955,2.090489722877759,1.0183869522829445,0.018386952282944406,0.0762828094790416,True
216,0.4046552574822054,3.3345984168028253,0.8070926635038681,0.4135959198160159,0.9862192207494938,8.240590861344396,1.994519158173448,1.0220945166743662,0.022094516674366172,0.10257741102801689,True
217,0.3089093576582805,2.909545415439791,0.6503505001396338,0.3134793454742957,0.9927746728668048,9.418767490554195,2.105311749277145,1.014793944251668,0.01479394425166808,0.07778939322813616,True
218,0.3439548137458891,3.1794648084298616,0.726213267051222,0.3476673283453866,0.9919197389100519,9.243844485859771,2.11136241747075,1.0107936114022242,0.010793611402224136,0.08668917460091981,True
219,0.3091871490869196,2.639370506912723,0.6317506542979833,0.3177037581996135,0.9815849855879158,8.536481916234932,2.043262975720843,1.027545158774693,0.027545158774693136,0.07874691280595876,True
220,0.44101128646587884,4.170918705804803,0.9069258111858632,0.4523373133673662,0.9817437634636674,9.457623498095005,2.0564684828219977,1.0256819434084112,0.02568194340841132,0.1123030527105049,True
221,0.3369969075141446,3.1597301359764898,0.7131932590868597,0.3422475625044669,0.9953166554551904,9.376139856250367,2.116319892510958,1.015580721583037,0.015580721583036968,0.08464565162933625,True
222,0.2915644493461948,2.691273905550337,0.6828948708416102,0.2978404863385369,0.9975798675219109,9.230459720261711,2.3421746799822,1.0215253848897405,0.02152538488974047,0.07306794644685201,True
223,0.4118838434302673,3.4259669857951978,0.8184757599475545,0.4187169296123181,0.9920860521275842,8.3177989145263,1.9871518948912692,1.0165898378658003,0.016589837865800292,0.10379236824944754,True
224,0.33238863562179416,2.4990961790133954,0.664296614555356,0.3435339958619299,0.9615105182387225,7.5185969410126665,1.9985539316429002,1.0335311110119223,0.0335311110119222,0.08642355681939332,True
225,0.48313008598789503,3.3213593628762355,0.8876823495079535,0.4885159439159231,0.9868815383641771,6.8746688711898045,1.837356801518245,1.011147842132446,0.011147842132445953,0.12238806462747186,True
226,0.2863344692171054,2.730208680859078,0.6050146552001654,0.29093449656169773,0.9921085102182184,9.535033236913474,2.1129648025066423,1.0160652238522652,0.01606522385226509,0.07215301206168591,True
227,0.49486271176660795,4.061416849692362,0.9231204074351179,0.5047913517308064,0.9802565042239443,8.207158779843262,1.8654070825819042,1.0200634231032566,0.020063423103256664,0.12620745428217894,True
228,0.42953156554439637,3.8780922151371024,0.8305728314201134,0.43581148453764834,0.9759710529133261,9.028654763060162,1.933671231746216,1.014620389971323,0.014620389971323037,0.11002671756048028,True
229,0.26164536325658766,2.089699523691728,0.5196099602084172,0.2683697992479517,0.9967301302823613,7.986763066167633,1.9859322318616879,1.0257005738900467,0.025700573890046617,0.06562592905224676,True
230,0.403238612414107,3.1639397954687367,0.817843831540911,0.410096598038991,0.998032290903401,7.84632150310923,2.0281882894216094,1.0170072642196308,0.017007264219630735,0.10100840826730732,True
231,0.5016012584614995,4.074095153738058,0.905549614524004,0.5047113505457774,0.9753899341530613,8.122178892122468,1.8053176686627264,1.0062003275147617,0.006200327514761693,0.12856429026434535,True
232,0.42758949295509,3.035973310560046,0.7824049110346372,0.4340146601395519,0.9753098666284015,7.100205595741605,1.8298038748038499,1.0150264851927424,0.01502648519274242,0.10960349822801599,True
233,0.3771764554231426,3.1380175750548593,0.8042148340406996,0.38748436877244014,0.9842347302380116,8.319759968936594,2.132197867808254,1.0273291537716303,0.02732915377163033,0.0958044976049393,True
234,0.43094077385445306,2.8159965379382177,0.824839567387466,0.44289508191426147,0.9930288237722237,6.534532605840864,1.9140439184017646,1.027740025509505,0.02774002550950512,0.10849150687727173,True
235,0.28751093214015866,2.3707773643245846,0.6176791711641457,0.2940063550624562,0.9735165619647628,8.245868588985878,2.1483675996815084,1.0225919163280062,0.02259191632800624,0.0738330870200864,True
236,0.41345435347007115,3.7595423227682536,0.8493754147144776,0.42435466879974215,0.9925901153473944,9.093004563175791,2.054339028204142,1.0263640115001476,0.026364011500147503,0.10413521832356934,True
237,0.386231289733016,3.103954523001441,0.8136357344152365,0.39035850177385006,0.9825222674064801,8.036517510393999,2.1066023288213276,1.0106858562486922,0.010685856248692336,0.0982754545483568,True
238,0.3007672628830801,2.9553081209511833,0.6731133787741129,0.3098958232705959,0.9948010972592752,9.825896916513903,2.237987513407595,1.0303509108671327,0.030350910867132607,0.07558477360743478,True
239,0.3800577778889899,2.8408349731263627,0.7931711305015909,0.38324826397220674,0.9693534672322992,7.474744995104757,2.0869751302215587,1.008394739612851,0.008394739612850958,0.09801836758631811,True
240,0.36903991096053484,3.2729446149998287,0.7770739591131051,0.373192378768587,0.9953781531777723,8.868809355825576,2.1056637399747404,1.011252083269921,0.01125208326992101,0.09268836918470752,True
241,0.373784884082376,3.1842547656138933,0.7407448992468867,0.38437859454463885,0.9885703251353782,8.518950073198083,1.9817411853488405,1.0283417305337799,0.028341730533779946,0.09452662966369858,True
242,0.3898881083708779,3.3646743073533725,0.8343161854859699,0.4012028697248249,0.9900597198292218,8.629845935574812,2.1398862072816374,1.0290205346380656,0.029020534638065736,0.09845065417824765,True
243,0.363713522185007,3.4441811721361453,0.7896099496213239,0.36855135879893575,0.9896949682371985,9.469488930313192,2.1709667126967025,1.013301228353748,0.013301228353747883,0.09187515695690504,True
244,0.21322059973322238,1.86942138790284,0.5029335555471678,0.21564091485656714,0.9834968712191177,8.76754586677753,2.3587474952065084,1.0113512255681347,0.011351225568134646,0.05419961312864157,True
245,0.37064368714098234,3.5884274510767913,0.7482510102936898,0.3759338086463424,0.9939371246515772,9.681609523034599,2.0187879525628514,1.0142727953797521,0.014272795379752026,0.09322614025281296,True
246,0.38210446154473376,3.6468800425972008,0.7681728532004212,0.3890332225250027,0.9966316494009926,9.544196442653295,2.0103739435413255,1.0181331590640372,0.018133159064037233,0.09584896831602496,True
247,0.30986608752592143,3.0002812712462434,0.6344720156504755,0.3147113078671532,0.9947243623480585,9.682509290389058,2.047568421301991,1.015636497623595,0.015636497623594994,0.07787737469163791,True
248,0.34625421283637375,2.681862765363753,0.6718792489726132,0.354861340269695,0.9900530581610453,7.745357791880779,1.9404218752137383,1.0248578273252336,0.024857827325233593,0.08743324662809407,True
249,0.37859611464902726,3.1493016428145357,0.7292224081124526,0.38252809549402245,0.978942652412162,8.318367571558563,1.9261222709283983,1.0103856872610546,0.010385687261054646,0.09668495741710409,True
250,0.4156786585820016,4.235526364728737,0.8938746088892395,0.4212766254311283,0.9934384461297077,10.189424636755048,2.1503981270977457,1.0134670537771244,0.013467053777124339,0.1046060428306921,True
251,0.3981926798410478,3.0332120241275513,0.779468079003635,0.4047180901732637,0.9918338899415129,7.617447978547374,1.9575148375775926,1.0163875697936506,0.01638756979365058,0.10036778433345545,True
252,0.2834021598473188,2.573891681256452,0.5691513328695753,0.29085618036132854,0.997017745144846,9.082117379215177,2.0082815641779233,1.0263019185105207,0.026301918510520658,0.0710624663471126,True
253,0.39790667457389856,3.3493683980488225,0.829472372012951,0.40050946304933693,0.9894443582176861,8.417472266921683,2.084590244436583,1.0065412033568564,0.006541203356856464,0.10053791081558619,True
254,0.3287458601261207,2.819499604110365,0.6698501628389987,0.3363483889105732,0.9893746383575678,8.576532653608737,2.037592694192456,1.0231258540610544,0.02312585406105449,0.08306910430609536,True
255,0.4136965735423698,2.9609455695118654,0.8122159738557886,0.4176254844257614,0.9864293732322219,7.157288116162297,1.9633132730614782,1.009497083453579,0.009497083453579051,0.10484698265493021,True
256,0.25789672919093687,2.9268367786239224,0.612395506582321,0.2612681530053093,0.9873597047862392,11.348871262562637,2.3745764768072215,1.0130727668588475,0.013072766858847479,0.06529958837209456,True
257,0.3188193092875761,2.750448069568155,0.6547676076515795,0.32318057985024007,0.9882518263775447,8.62698083034626,2.053726322645586,1.0136794429810714,0.013679442981071334,0.08065234507489204,True
258,0.29788916102089025,2.6416837580600414,0.6326413100114904,0.3058465334093905,0.9749496684113742,8.868008990346535,2.123747328850024,1.0267125274421858,0.02671252744218585,0.07638577935676513,True
259,0.3531081159125942,2.8225236482178526,0.6962199209627284,0.3586527235588528,0.9875585823534642,7.993369512119963,1.9716905094729276,1.0157022945562402,0.015702294556240254,0.08938915681110722,True
260,0.30574053359491277,2.6731075672220803,0.6327027549671179,0.3118360519147017,0.9943230653893107,8.743059141656964,2.0694107762806806,1.0199368995929898,0.01993689959298993,0.07687152803681697,True
261,0.3208656380740129,3.2584631922570857,0.6886255883086145,0.3216330417840507,0.9970090409739639,10.155226380163112,2.146149374055977,1.002391666850474,0.002391666850474004,0.08045705326818398,True
262,0.4716575464111203,4.016926046359038,1.0581858261615251,0.4831227500960323,0.9921323668003739,8.516615660926337,2.2435469001044193,1.024308322366835,0.02430832236683509,0.11884945048517455,True
263,0.34701798595581596,2.6056398804288867,0.6814558738431308,0.35338062746094895,0.9737506694801338,7.508659452483393,1.9637479941166425,1.018335192303096,0.018335192303096118,0.08909313154595365,True
264,0.41346054905741286,3.7980775810273193,0.853852168598325,0.41732795941189377,0.9868781703962073,9.186070085008089,2.065135768200607,1.0093537590546369,0.009353759054636864,0.10473951128420914,True
265,0.3034707072093713,2.8420219929137995,0.610773237215977,0.30533740970509843,0.9820882812938485,9.365062015534251,2.0126266644727284,1.006151178520302,0.00615117852030194,0.07725138182322189,True
266,0.31958889987106137,2.566090398905828,0.6412645425521585,0.32624604661465106,0.976799541218649,8.029347702442484,2.0065294595991214,1.0208303440647517,0.02083034406475171,0.08179490427287268,True
267,0.37888906424057767,3.9062806949163926,0.8132962047753741,0.38872382015609414,0.9887755840347725,10.309826974673722,2.146528579296676,1.0259568217816701,0.025956821781670206,0.09579753746914255,True
268,0.3412644866933001,3.147132630316883,0.710622110666043,0.3427072794830366,0.9872325172804172,9.221975192353554,2.0823207171412785,1.0042277847417307,0.0042277847417306275,0.08641948090238151,True
269,0.3615581148937301,2.8261739197780535,0.7505638792909373,0.36875547394109276,0.9937101574616731,7.816651883497978,2.075914903781221,1.0199065067298465,0.019906506729846587,0.09096166326237719,True
270,0.2991446061107004,2.625414964391344,0.6295762210010634,0.30461311965318516,0.9845526793095772,8.776407499120316,2.10458824307895,1.0182805019070313,0.01828050190703131,0.07595952263328284,True
271,0.41112808220150177,3.449937504108089,0.8769870513738794,0.4154658674421655,0.9805046660068861,8.391393469486252,2.133123689040661,1.0105509339508891,0.0105509339508891,0.10482563124248671,True
272,0.5168921260818663,3.532932840840134,0.9758365961976538,0.5275691853262555,0.975632833003458,6.834951941753088,1.8878921673554359,1.020656262120538,0.020656262120538026,0.13245047434766738,True
273,0.3653991883570285,3.3118194149930837,0.779373052038024,0.3667717946346612,0.991018823111832,9.06356532942578,2.1329359146701363,1.003756456832333,0.0037564568323330016,0.09217766096754422,True
274,0.4033305045016476,3.1657377939909783,0.8193578323740909,0.4108626653847472,0.9971410988559428,7.8489917292582225,2.0314799481543897,1.018674910027959,0.018674910027959055,0.10112172313537265,True
275,0.5336921403788129,4.050594281609251,1.0648250730130142,0.5496936895601131,0.9692513064028251,7.589758167947073,1.9952047115724902,1.0299827334349394,0.0299827334349395,0.13765577019429057,True
276,0.46240595760407716,3.427058458019968,0.8695836097927182,0.47164221989551175,0.9665611288095266,7.41136311430117,1.8805631620717052,1.0199743583307006,0.019974358330700614,0.11960080532454359,True
277,0.34834948738151333,2.6961255958719814,0.7158311876004848,0.35476952327812267,0.984069850161887,7.739714549713624,2.05492246588698,1.0184298703720442,0.018429870372044188,0.0884971446194107,True
278,0.39776398923319506,3.0021971923448696,0.8245403695243765,0.4064048945444577,0.9740017752264584,7.547684741729566,2.0729387069802776,1.0217236993422167,0.021723699342216723,0.1020952937022917,True
279,0.349384630495376,3.2105790711882483,0.7129272323412287,0.3537926620762022,0.9805443321617453,9.18923956854118,2.040522593482154,1.0126165583602698,0.012616558360269767,0.08907925400096632,True
280,0.3425953500537888,2.817301628783823,0.6628952890509464,0.3495755902962511,0.989548162182552,8.223408835938653,1.9349220266616847,1.0203745913111966,0.020374591311196646,0.08655348045368477,True
281,0.40649258817344036,3.0564761384409427,0.767637661270451,0.41883418110246584,0.9863509569804372,7.519143589247486,1.8884419632835197,1.0303611757953126,0.030361175795312723,0.10302939975286671,True
282,0.23653513300717732,2.3219397194561004,0.5123412948133576,0.2426972976768322,0.9845559044598362,9.816468657049963,2.1660261978833026,1.026051794468384,0.026051794468384123,0.0600613768948319,True
283,0.413734358153757,3.1187566487439047,0.7938703795949456,0.4249315108634682,0.9920565681827982,7.53806539698807,1.9187924907602618,1.0270636278787124,0.027063627878712457,0.10426178592608278,True
284,0.44387108417624693,3.573741720122824,0.9299418616600367,0.4545054271055202,0.9863583758691234,8.05130554236285,2.0950719585301636,1.0239581790938441,0.023958179093844133,0.11250248769498529,True
285,0.4718558737927398,3.42709117446338,0.9660705126236632,0.4842396990025742,0.9891101315467019,7.263004160394773,2.047384733941035,1.026244931763367,0.026244931763367042,0.11926272382198842,True
286,0.4134539051074368,4.187409778657306,0.8319158362657484,0.42328032225296186,0.9935689079523358,10.12787574849293,2.012112658724492,1.0237666569940165,0.02376665699401643,0.10403251898238529,True
287,0.3303105177579027,2.5918076606940867,0.6348508489576543,0.3393370960581367,0.9863337558564205,7.846579268159188,1.9219819376837433,1.0273275533625301,0.027327553362530038,0.08372179188754887,True
288,0.3261494735888248,2.7258120616783343,0.7094465715451409,0.33188692988334434,0.9606213456752528,8.357554687071957,2.1752191218911396,1.0175914933462462,0.017591493346246316,0.08487982154913584,True
289,0.3497419709007448,3.472819935700317,0.7258447050142457,0.35578791272970656,0.9883818972851021,9.929663079201573,2.075372032544064,1.0172868638367614,0.017286863836761365,0.08846326806000288,True
