m_F,Bhat,Bhat_capped,true_loss,Rmax,C2_exact,covered,Xbar,ratio_L,ratio_Rmax,ratio_XC2,jensen_pop_bound,game,m,repeat
86,1.0390324951612497,1.0390324951612497,0.37859862157451374,3.973529060433214,0.38241086059457885,1,0.34581366428006494,2.7444170051125054,0.26148858592919644,0.9042987527665611,1.1238837375496546,1,500,3
91,1.0268344569218244,1.0268344569218244,0.37859862157451374,3.973529060433214,0.38241086059457885,1,0.3402314529184438,2.7121980863306665,0.2584187610823397,0.8897013342912025,1.1238837375496546,1,500,4
100,1.2355534959135637,1.2355534959135637,0.37859862157451374,3.973529060433214,0.38241086059457885,1,0.5118037404903132,3.263491797131091,0.31094613305253077,1.338360891985526,1.1238837375496546,1,500,5
110,1.1789769862570925,1.1789769862570925,0.37859862157451374,3.973529060433214,0.38241086059457885,1,0.46209690371936335,3.1140551472532305,0.29670777999256776,1.2083780858129587,1.1238837375496546,1,500,6
102,1.1168533926210364,1.1168533926210364,0.37859862157451374,3.973529060433214,0.38241086059457885,1,0.4104999088572345,2.949966875146753,0.281073417517493,1.0734525379822695,1.1238837375496546,1,500,7
84,1.0938932565460897,1.0938932565460897,0.37859862157451374,3.973529060433214,0.38241086059457885,1,0.3846382922255168,2.889321815269197,0.2752951444192604,1.005824708083538,1.1238837375496546,1,500,8
96,1.1690899268443657,1.1690899268443657,0.37859862157451374,3.973529060433214,0.38241086059457885,1,0.4517808542354927,3.087940262387542,0.29421954868423833,1.1814017351208494,1.1238837375496546,1,500,9
82,1.0433725560580018,1.0433725560580018,0.37859862157451374,3.973529060433214,0.38241086059457885,1,0.3524995380994683,2.755880493486295,0.2625808293306525,0.9217822358690234,1.1238837375496546,1,500,10
97,1.1059619318756697,1.1059619318756697,0.37859862157451374,3.973529060433214,0.38241086059457885,1,0.4028781436719415,2.921199045247977,0.2783324130905166,1.0535217097274376,1.1238837375496546,1,500,11
104,1.164273590721026,1.164273590721026,0.37859862157451374,3.973529060433214,0.38241086059457885,1,0.44868517774262306,3.0752187788720726,0.29300744326105194,1.1733065767143742,1.1238837375496546,1,500,12
