game,unit_t,unit_s,unit_i,alpha_star,margin,delta_ctilde,T_fail,T_occ,identity_resid,cert_rise,occ_dominates
65,1,2,1,0.7316539694861635,0.06498730281949683,-0.00023623650630566484,-0.00023959367355048695,3.3571672448120666e-06,1.0028870095490916e-17,0,0
65,2,1,1,0.6221019350975059,-0.04456473156916074,-0.0009265008697429966,-0.0009960792000286913,6.95783302857118e-05,1.713039432527097e-17,0,0
65,3,2,1,0.8068949431313424,0.14022827646467573,0.0,0.0,0.0,0.0,0,0
65,0,2,1,0.755664018426478,0.08899735175981138,-2.4891310575037018e-05,-2.420259542020729e-05,-6.887151549511307e-07,1.2140353826406436e-16,0,0
65,3,1,1,0.5845991024245972,-0.0820675642420694,-0.005112784316126717,-0.00511278431612669,0.0,2.688821387764051e-17,0,0
65,1,3,1,0.8460496073928778,0.1793829407262112,-4.773587798212464e-06,0.0,-4.7735877982540365e-06,4.157237705124106e-17,0,0
65,0,0,1,0.8826292836299701,0.21596261696330343,-0.0019123891633185952,-0.002001937412534175,8.954824921566045e-05,8.088148206741863e-17,0,0
66,3,2,1,0.720024553085683,0.0533578864190164,-0.00010701694930215222,-0.0001070169493021175,0.0,3.472157457384828e-17,0,0
66,3,0,1,0.6776604101009808,0.01099374343431414,-2.0892692351726083e-06,-2.0892692351174186e-06,0.0,5.518970222777482e-17,0,0
66,0,1,0,0.7665388677889805,0.09987220112231388,-0.000949691559245569,-0.000991687882086666,4.1996322841013115e-05,8.391724815037804e-17,0,0
66,3,1,1,0.5918631253745088,-0.07480354129215783,-6.75753446797156e-05,-6.757534467967749e-05,0.0,3.810970636286548e-17,0,0
66,2,1,0,0.6174706659320441,-0.04919600073462249,-0.0031636102034101055,-0.002985935181520202,-0.0001776750218899931,8.977193988179977e-17,0,0
66,0,3,1,0.5847280526148919,-0.08193861405177472,-0.0006438233973862784,-0.0005436373318692269,-0.00010018606551713294,8.153200337090993e-17,0,0
66,1,3,1,0.7335842004473284,0.06691753378066179,-0.00013531216934747903,-0.00011858203490311088,-1.6730134444268477e-05,9.966528470573e-17,0,0
66,2,2,1,0.7422147183078841,0.07554805164121747,-3.395577495018953e-05,-1.695712799864481e-05,-1.6998646951705236e-05,1.6051613163647893e-16,0,0
66,2,1,1,0.743295707854744,0.07662904118807734,-0.003037215890654421,-0.0029650378182239446,-7.217807243054957e-05,7.28583859910259e-17,0,0
66,3,0,1,0.8469898182891751,0.18032315162250845,-8.977317400682416e-06,-8.977317400646334e-06,0.0,3.6081909487138686e-17,0,0
66,3,1,1,0.5975337172270598,-0.0691329494396068,-0.001792299447593071,-0.0017922994475930024,0.0,6.852157730108388e-17,0,0
66,2,1,1,0.7570614976592039,0.09039483099253731,-0.000790084068588659,-0.0007979733010982359,7.889232509543037e-06,3.382710778154774e-17,0,0
67,2,1,1,0.6055005869258896,-0.061166079740777035,-0.0036409843970058864,-0.003728735367609407,8.775097060346706e-05,5.334274688628682e-17,0,0
67,1,0,1,0.8924417239014157,0.2257750572347491,5.2136644242417596e-06,0.0,5.213664424181368e-06,6.03917550733371e-17,1,1
67,1,3,1,0.5898276848345594,-0.07683898183210724,-6.115679184570677e-05,-4.635550567168664e-05,-1.4801286174037093e-05,1.6967763999398144e-17,0,0
67,1,3,1,0.5841570929820085,-0.08250957368465817,-0.0002725474383220017,-0.0002758799389597662,3.332500637816681e-06,5.2150124496552763e-17,0,0
67,1,2,1,0.717531844209305,0.05086517754263842,-0.00030531152442664355,-0.0003145189311718755,9.20740674515269e-06,7.925517880869037e-17,0,0
67,2,1,0,0.640909755239475,-0.02575691142719161,-0.0032838387583883355,-0.004250564375632758,0.000966725617244396,2.6020852139652106e-17,0,0
67,2,2,1,0.8948962248733492,0.22822955820668256,-0.001067832931273438,-0.0010325612610285737,-3.527167024482044e-05,4.380176776841438e-17,0,0
67,2,3,0,0.6356964317233527,-0.030970234943313968,-0.00209145906693603,-0.002505337734649266,0.00041387866771328707,5.074066167232161e-17,0,0
67,1,2,1,0.7632894269920163,0.09662276032534967,-0.0027362334023589563,-0.002798321508111505,6.208810575260461e-05,5.594483210025203e-17,0,0
67,1,1,1,0.7643704165388762,0.09770374987220953,-0.00011344655004441595,-0.0001039725582109647,-9.473991833334664e-06,1.1657883859650386e-16,0,0
67,0,1,1,0.7922311736136283,0.12556450694696164,-2.1188254371251602e-05,-1.2381250932498586e-05,-8.807003438640623e-06,1.123911077052786e-16,0,0
67,2,2,1,0.8892256330207982,0.22255896635413153,1.8031157736353443e-06,0.0,1.8031157736654264e-06,3.008216336349966e-17,1,1
68,2,1,1,0.677077844640491,0.010411177973824404,2.1399467907134984e-05,0.0,2.1399467907178006e-05,4.302249745694042e-17,1,1
68,1,3,1,0.623886963276632,-0.042779703390034673,-5.797409297403355e-06,-6.1241224494286935e-06,3.2671315213019345e-07,1.0485505557355709e-16,0,0
68,2,3,1,0.846864521165114,0.18019785449844739,-0.00011544520078443643,-0.000144205335861236,2.8760135076716748e-05,8.28059409235804e-17,0,0
68,3,1,0,0.5813079726023851,-0.08535869406428154,-0.0014331177052282484,-0.0015788286291764668,0.0001457109239481811,3.729655473350135e-17,0,0
68,1,2,1,0.8814204655311584,0.21475379886449175,-0.0001716480879840887,-0.00016416454369445375,-7.483544289561955e-06,7.299391126258659e-17,0,0
68,2,3,0,0.6001046980265772,-0.06656196864008945,-0.0010019346447729394,-0.0008956438729811466,-0.00010629077179191145,1.1861171766991419e-16,0,0
68,2,1,1,0.6313202618577798,-0.035346404808886844,-0.00038556099830666657,-0.00036546199311258563,-2.00990051941192e-05,3.8272336688738307e-17,0,0
68,3,1,1,0.707133014525085,0.040466347858418406,0.0,0.0,0.0,0.0,0,0
68,3,3,0,0.7905769176759239,0.12391025100925723,-0.0030079768239791305,-0.0036092885422504086,0.0006013117182712221,5.594483210025203e-17,0,0
68,1,0,1,0.6421271824259608,-0.024539484240705844,-2.3711724668196155e-06,-7.442035833803964e-07,-1.6269688833863471e-06,5.287179656761343e-17,0,0
68,3,3,1,0.6259253321043042,-0.0407413345623624,-0.0026967393088416225,-0.0026967393088416424,0.0,1.9949319973733282e-17,0,0
68,1,2,1,0.6926546756859531,0.02598800901928644,-0.0004619669152799988,-0.0006366206281092427,0.000174653712829269,2.5045070184415152e-17,0,0
69,1,3,1,0.826991627674315,0.16032496100764837,-0.0012278807527680846,-0.0012694520150014906,4.1571262233304426e-05,1.0148132334464322e-16,0,0
69,3,3,1,0.629614628136534,-0.037052038530132614,-0.0020662467488062886,-0.0020662467488062504,0.0,3.8163916471489756e-17,0,0
69,2,3,0,0.7627552235063062,0.09608855683963957,-0.0063974118352262965,-0.006949779381615847,0.0005523675463896643,1.1362438767648086e-16,0,0
69,2,1,1,0.754488518788593,0.08782185212192639,-5.624751930788374e-05,-5.975270087522333e-05,3.505181567278331e-06,6.1257422745431e-17,0,0
69,3,3,1,0.623944036283983,-0.042722630382683646,-0.00016294115965986844,-0.00016294115965984342,0.0,2.5017965130103015e-17,0,0
69,3,1,0,0.8494518915422848,0.1827852248756182,-0.0036358689127042876,-0.003940473186118104,0.00030460427341386933,5.2475385148298415e-17,0,0
69,0,0,1,0.6044201248684945,-0.06224654179817213,-8.872422199324159e-05,-8.42702984577277e-05,-4.453923535490059e-06,2.383889526752503e-17,0,0
69,1,2,0,0.6024425704503531,-0.06422409621631353,-0.0038500728186224853,-0.0036067096430927393,-0.0002433631755296538,9.237402509576498e-17,0,0
69,1,3,1,0.6143292428027675,-0.05233742386389917,-9.113432604512806e-06,0.0,-9.11343260443831e-06,7.449485364512121e-17,0,0
69,3,2,1,0.8687025504579541,0.20203588379128745,0.0,0.0,0.0,0.0,0,0
69,3,0,1,0.6897617219341364,0.0230950552674698,-0.0015330548676851241,-0.0015330548676851046,0.0,1.951563910473908e-17,0,0
69,3,1,1,0.6291573598001053,-0.03750930686656129,-0.0018362150718825854,-0.001836215071882595,0.0,9.540979117872439e-18,0,0
70,2,2,0,0.8501459393301387,0.18347927266347208,-0.001250899562935337,-0.0018502666320918217,0.0005993670691569314,4.466912950640278e-16,0,0
70,2,1,1,0.7593457323986446,0.09267906573197793,-4.540668806241044e-05,0.0,-4.5406688062085734e-05,3.247049981322525e-16,0,0
70,3,0,1,0.5875786644377696,-0.079088002228897,0.0,0.0,0.0,0.0,0,0
70,1,3,1,0.6726490643626659,0.005982397695999286,-8.822815018294516e-05,-8.237340609182966e-05,-5.854744090795979e-06,3.1952793275863423e-16,0,0
70,2,3,1,0.7541324088825221,0.08746574221585546,-2.410581835587955e-06,-1.4363141356341207e-06,-9.742676996573033e-07,2.9653098824067997e-16,0,0
70,3,2,1,0.7116077581796814,0.04494109151301473,0.0,0.0,0.0,0.0,0,0
70,1,0,1,0.8521234937482802,0.1854568270816136,-0.00022927272867578896,-0.00023426549964235588,4.992770966794934e-06,2.280077168737016e-16,0,0
70,1,1,0,0.7792826811036287,0.11261601443696212,-0.0037474848107820202,-0.00413966909633673,0.0003921842855551366,4.2717565595928875e-16,0,0
70,2,0,1,0.8061843047282157,0.13951763806154904,-1.5731338799951367e-05,-2.7961198373212936e-06,-1.2935218962246062e-05,3.840108569672096e-16,0,0
70,0,0,1,0.8423218659922299,0.17565519932556328,-2.273207117320375e-06,-3.1976621381402377e-06,9.244550214142091e-07,5.943460784293975e-16,0,0
70,1,0,1,0.6908892835119947,0.024222616845328115,-0.00480715713823332,-0.00482403908031631,1.6881942083348523e-05,3.5908775952719907e-16,0,0
70,1,0,1,0.5535516683020517,-0.11311499836461492,-3.131931938449295e-05,-2.913831562195551e-05,-2.1810037623149407e-06,2.224986145847596e-16,0,0
71,0,0,1,0.807572022268449,0.1409053556017824,-8.171974006931926e-07,0.0,-8.171974005629506e-07,1.3024200943130776e-16,0,0
71,1,1,1,0.823053418873589,0.15638675220692233,6.020538013129517e-07,0.0,6.020538015426773e-07,2.297256055698517e-16,1,1
71,1,3,1,0.6960881536700968,0.02942148700343017,-2.364798356341291e-05,-1.6215039111447045e-05,-7.432944451777908e-06,1.8795661099572925e-16,0,0
71,1,2,1,0.7091150493033033,0.04244838263663664,-0.0003266278911344678,-0.0003362322165135801,9.604325379124423e-06,1.2088854223213374e-17,0,0
71,3,0,1,0.6387085430064957,-0.02795812366017092,-0.00024802289398861976,-0.00024802289398858187,0.0,3.789286592836838e-17,0,0
71,2,1,1,0.6021142298127791,-0.06455243685388756,-9.785343964119342e-06,-1.1133096688431472e-05,1.347752724437839e-06,1.2570985376790522e-16,0,0
71,0,3,0,0.7870488683197295,0.1203822016530629,-0.004261320617222786,-0.004264426807131857,3.106189909290268e-06,2.194425197110661e-16,0,0
71,2,1,1,0.6535424044480413,-0.013124262218625282,2.4781701134513057e-06,0.0,2.4781701136085315e-06,1.572258321528696e-16,1,1
71,0,3,1,0.8211463065867187,0.1544796399200521,-0.001944616222677109,-0.0018576212490363383,-8.699497364065316e-05,1.1774435593192578e-16,0,0
71,1,3,1,0.8654175618582912,0.1987508951916246,-0.003622275333632907,-0.0036236717378536516,1.396404220862138e-06,1.1752751549742868e-16,0,0
71,2,3,0,0.8210758644554474,0.15440919778878082,-0.0014703555656030987,-0.00183386123267569,0.00036350566707264004,4.87890977618477e-17,0,0
71,0,0,1,0.8132426141210001,0.14657594745433344,-0.0006458959649804918,-0.0006727951340428418,2.6899169062303878e-05,4.607859233063394e-17,0,0
72,0,3,1,0.5726913476066411,-0.09397531906002554,-0.0012744113527682344,-0.0012802820392469624,5.870686478552954e-06,1.7520707107365752e-16,0,0
72,2,3,0,0.810695870781945,0.14402920411527842,-0.0026891699922624857,-0.003304409595631142,0.0006152396033686935,3.729655473350135e-17,0,0
72,2,1,1,0.788663376259772,0.12199670959310538,-0.0032830990895866274,-0.0032792129823707218,-3.886107215968292e-06,6.245004513516506e-17,0,0
72,0,0,0,0.701535730262179,0.03486906359551234,-0.006652395969889424,-0.007062484905718104,0.00041008893582878157,1.0234868508263162e-16,0,0
72,0,1,1,0.8746566128508786,0.20798994618421196,-0.00010763769741994889,-0.00012193232800174935,1.4294630581853915e-05,5.345116710353537e-17,0,0
72,2,3,1,0.8366981110970253,0.17003144443035867,-3.293789695901772e-05,-2.704465686962097e-05,-5.893240089436275e-06,3.952594545067467e-17,0,0
72,2,0,1,0.7893121500823909,0.12264548341572423,-2.824270109974547e-05,-2.841149126444396e-05,1.6879016470571556e-07,7.22688510597369e-18,0,0
72,1,0,1,0.8246101542898943,0.15794348762322763,-8.054627975390138e-05,-7.452165898865263e-05,-6.024620765322063e-06,7.330561938717617e-17,0,0
72,3,0,1,0.6241137777976957,-0.042552888868970906,-0.0018870419363378188,-0.0018870419363378212,0.0,2.3852447794681098e-18,0,0
72,1,2,1,0.819396830773772,0.15273016410710538,-4.361255934010044e-05,-4.545424938848806e-05,1.8416900484501628e-06,6.254491282525754e-17,0,0
72,0,1,0,0.5738315708874333,-0.09283509577923332,-0.0012266095781643394,-0.0014046238225447634,0.00017801424438024553,1.7867651802561113e-16,0,0
72,1,1,1,0.8956728155132553,0.22900614884658865,-8.796465403637654e-06,-8.538569749703901e-06,-2.5789565401238575e-07,7.863345662540572e-17,0,0
73,3,2,1,0.7328632220120317,0.06619655534536506,-0.0005327160687871313,-0.0005327160687871731,0.0,4.185020385794047e-17,0,0
73,0,0,1,0.6489783822440027,-0.017688284422663902,-0.004322711223802678,-0.004331638573530335,8.92734972734029e-06,3.165870343657673e-16,0,0
73,0,0,1,0.837744172089208,0.1710775054225414,-7.681309461604613e-05,-7.373866563838787e-05,-3.0744289777101187e-06,5.185196889911925e-17,0,0
73,2,2,1,0.6198464096220784,-0.046820257044588254,-0.001735722591152622,-0.001970127325489847,0.00023440473433723096,6.071532165918825e-18,0,0
73,1,0,0,0.5992390990604738,-0.06742756760619284,-0.0026471362692530587,-0.0025502791399073764,-9.685712934568755e-05,5.204170427930421e-18,0,0
73,2,2,1,0.5684182349868162,-0.09824843167985042,-8.95800728887286e-05,-0.00011571232304559706,2.6132250156688807e-05,1.7965229998084808e-16,0,0
73,0,3,1,0.580887715805063,-0.08577895086160359,-0.00029594416191447426,-0.00027357930135111266,-2.236486056361033e-05,2.487159783681747e-16,0,0
73,1,3,1,0.7582520964691071,0.09158542980244044,8.796236074415376e-06,0.0,8.796236074175313e-06,2.400626897790248e-16,1,1
73,1,2,1,0.767428283967876,0.10076161730120936,-0.001957866897070004,-0.0019160520661547402,-4.181483091534129e-05,7.719519468096792e-17,0,0
73,3,2,0,0.6611033989142402,-0.005563267752426437,-0.0035568374249456136,-0.004432214814952821,0.0008753773900071998,7.37257477290143e-18,0,0
73,0,3,1,0.8851301331038424,0.21846346643717574,4.180674845755128e-06,0.0,4.180674845400151e-06,3.5497710863417395e-16,1,1
73,3,1,1,0.7615617402506903,0.09489507358402371,-6.584602108006266e-08,-6.584602109123829e-08,0.0,1.1175633592065031e-17,0,0
74,3,3,1,0.8351693676633689,0.16850270099670228,-8.231517989698567e-05,-8.231517989698876e-05,0.0,3.0899761915836876e-18,0,0
74,2,0,1,0.600190024764787,-0.06647664190187963,-0.00012604220493350748,-0.0001392988242522447,1.3256619318876522e-05,1.3929287411007518e-16,0,0
74,3,0,0,0.6158039156733556,-0.05086275099331106,-0.002107637993697953,-0.002425145724462436,0.00031750773076451793,3.469446951953614e-17,0,0
74,1,1,0,0.556044279226578,-0.11062238744008868,-0.002945663644169816,-0.003376971300554887,0.0004313076563851477,7.676151381197371e-17,0,0
74,2,2,0,0.7041072476781224,0.037440581011455754,-0.001646453197811093,-0.0017825383405288163,0.0001360851427178392,1.1600963245594897e-16,0,0
74,2,1,1,0.693243448213498,0.026576781546831407,-7.607350740379548e-05,-7.794388005053438e-05,1.8703726469293705e-06,1.90467216651391e-16,0,0
74,0,1,0,0.7769834682873877,0.1103168016207211,-0.0066113346038113585,-0.007564820863648639,0.0009534862598375952,3.148523108897905e-16,0,0
74,1,3,1,0.5768331960255357,-0.0898334706411309,-3.9128520578413095e-05,-2.956329870520214e-05,-9.565221872957292e-06,2.5366265078013983e-16,0,0
74,2,3,1,0.689850008415489,0.023183341748822417,-4.098076353931113e-06,-1.3258111835397533e-05,9.160035481694396e-06,2.279755296217059e-16,0,0
74,2,0,1,0.6459476075474982,-0.02071905911916838,-2.373792837484512e-05,0.0,-2.373792837463215e-05,2.1296779986225423e-16,0,0
74,0,2,1,0.7409255261511835,0.07425885948451683,4.24892057204751e-07,0.0,4.24892057482542e-07,2.77791019557389e-16,1,1
74,3,0,1,0.7511799758652179,0.08451330919855127,-0.0004073179712081876,-0.0004073179712081413,0.0,4.629543276513104e-17,0,0
75,0,2,0,0.7313362327477281,0.06466956608106145,-0.01132396085204912,-0.01685967949364677,0.005535718641597532,1.196959198423997e-16,0,0
75,3,1,1,0.6229354443198386,-0.043731222346828025,0.0,0.0,0.0,0.0,0,0
75,0,2,1,0.6280960558047742,-0.038570610861892396,-0.00015655135610337378,-0.00018129185269632475,2.4740496592770994e-05,1.7997756063259374e-16,0,0
75,3,1,1,0.6172648524672876,-0.04940181419937906,-0.0001515834046177389,-0.0001515834046177192,0.0,1.9705374484924043e-17,0,0
75,3,0,0,0.7189489747674551,0.05228230810078849,-0.002262615077382124,-0.0027255269193437012,0.00046291184196161137,3.426078865054194e-17,0,0
75,2,0,1,0.6056341639965852,-0.06103250267008142,-0.0019212235640648778,-0.0018793627322261312,-4.186083183859052e-05,1.5612511283791264e-16,0,0
75,1,1,0,0.6324128144496151,-0.03425385221705157,-0.00021652026782403855,-0.00019359597251406217,-2.2924295309876717e-05,9.966528470573e-17,0,0
75,2,1,1,0.6068052738920798,-0.0598613927745868,-2.0236995749156605e-06,0.0,-2.023699574747158e-06,1.685023817796661e-16,0,0
75,2,3,0,0.5812603019134283,-0.08540636475323837,-0.0018722886501362224,-0.0028755298421002,0.0010032411919640742,9.6710833785707e-17,0,0
75,2,2,1,0.7772407242393216,0.11057405757265493,-0.0004180692086696025,-0.0004445616282801468,2.6492419610732266e-05,1.879464466003622e-16,0,0
75,1,1,1,0.772003646176775,0.10533697951010834,-0.00011016898445193046,-0.00010860767918799065,-1.5613052641921613e-06,2.5234805564600116e-16,0,0
75,3,2,1,0.5704262801377165,-0.09624038652895017,-2.698953548530003e-05,-2.6989535485302244e-05,0.0,2.2124500582282325e-18,0,0
76,1,1,1,0.8112616617025952,0.14459499503592854,-0.000289937939767948,-0.00029914562110990863,9.207681342083715e-06,1.2311115668572903e-16,0,0
76,0,1,0,0.6840160084269047,0.017349341760238057,-0.0007297054478537235,-0.0010244810428622507,0.0002947755950085323,5.095750210681871e-18,0,0
76,1,3,1,0.7180167327676938,0.051350066101027214,-0.009218385827586106,-0.008879727425733444,-0.0003386584018526569,5.204170427930421e-18,0,0
76,1,0,1,0.7082931565838617,0.041626489917195086,-0.0010866584798429058,-0.0011448659588188391,5.820747897604342e-05,1.1015494072452725e-16,0,0
76,0,0,0,0.6367201677609049,-0.02994649890576173,-0.0007114052846315944,-0.0007620253397611646,5.062005512975894e-05,1.8875959822972632e-16,0,0
76,2,1,1,0.7791564148103717,0.11248974814370505,-1.8852879234421138e-06,-4.037818897038669e-06,2.152530973599313e-06,2.757939276260002e-18,0,0
76,2,2,1,0.8797181105892449,0.21305144392257824,-0.0007246275173565797,-0.000575081604884373,-0.00014954591247220669,0.0,0,0
76,3,2,1,0.6807080616081851,0.014041394941518459,-4.7471386226960455e-05,-4.7471386226997894e-05,0.0,3.7438856268640075e-17,0,0
76,3,3,0,0.725750685756968,0.059084019090301365,-0.0036286420556808086,-0.003956457474026178,0.0003278154183453623,6.938893903907228e-18,0,0
76,1,2,1,0.8798997168265981,0.21323305015993144,-0.0004383703999999433,-0.0004076780773428226,-3.0692322657075425e-05,4.5319650809894085e-17,0,0
76,3,2,1,0.6349504788254738,-0.03171618784119279,-0.005040060815769576,-0.005040060815769567,0.0,8.673617379884035e-18,0,0
76,3,1,1,0.5582172257495619,-0.10844944091710473,-0.0008489393272575474,-0.0008489393272575152,0.0,3.220080452281948e-17,0,0
77,1,1,1,0.8542963423194123,0.1876296756527457,-0.0008773688980681094,-0.0008912936161436207,1.3924718075664298e-05,1.5287250632045613e-16,0,0
77,0,3,1,0.6227684178326206,-0.04389824883404603,2.8513566155963233e-06,0.0,2.8513566157041484e-06,1.078251766031043e-16,1,1
77,2,3,1,0.6322972622309573,-0.03436940443570935,-5.705303784875326e-05,0.0,-5.705303784863183e-05,1.214306433183765e-16,0,0
77,3,0,1,0.8843604744724838,0.21769380780581715,0.0,0.0,0.0,0.0,0,0
77,1,2,0,0.8509621362553356,0.18429546958866894,-0.0006057896923937767,-0.0007407394530181598,0.00013494976062430815,7.502679033599691e-17,0,0
77,1,0,1,0.5507026988432516,-0.115963967823415,1.566328382995863e-06,0.0,1.5663283830008651e-06,5.002153070010271e-18,1,1
77,2,0,1,0.7038714888165406,0.03720482214987397,-9.811208211862876e-06,0.0,-9.811208211782022e-06,8.085437701310649e-17,0,0
77,1,1,0,0.553471300355967,-0.1131953663106996,-0.001298612381375297,-0.0015770586762170885,0.0002784462948419355,1.43982048506075e-16,0,0
77,0,0,1,0.7400142781180363,0.0733476114513697,-0.008909418510699152,-0.009116120110624418,0.00020670159992554725,2.8102520310824275e-16,0,0
77,2,2,1,0.6986581653004182,0.031991498633751614,-0.006704189827976825,-0.006292678463730422,-0.0004115113642462483,1.5525775109992423e-16,0,0
77,3,2,1,0.8791471509563614,0.2124804842896948,-7.743351909395013e-05,-7.743351909395844e-05,0.0,8.307699146670178e-18,0,0
77,1,3,1,0.5685896253023739,-0.09807704136429274,-0.0006047097782292399,-0.0005731907775325422,-3.151900069649981e-05,1.9786689647860456e-16,0,0
78,2,1,1,0.8297459212084641,0.1630792545417975,-0.0003783426656450706,-0.00038409556448084844,5.752898835540858e-06,2.3700659490533127e-16,0,0
78,3,2,1,0.7794567320913675,0.11279006542470082,-0.00016760983709707133,-0.00016760983709710814,0.0,3.6808663755882876e-17,0,0
78,0,0,1,0.6852037135826432,0.018537046915976574,4.681550723972805e-06,0.0,4.6815507238099484e-06,1.6285648366974256e-16,1,1
78,1,1,1,0.7521132848230454,0.08544661815637877,-0.00015754760538333468,-0.00012713911168533558,-3.0408493697997778e-05,1.3010426069826053e-18,0,0
78,3,0,1,0.6096700555667445,-0.056996611099922156,-0.0002774160417143845,-0.0002774160417143494,0.0,3.507394027990607e-17,0,0
78,3,0,1,0.8360982302427521,0.16943156357608546,0.0,0.0,0.0,0.0,0,0
78,1,2,1,0.5810761487649466,-0.08559051790172001,-0.0002384422997033786,-0.00024228524969878413,3.842949995433141e-06,2.7620050344068225e-17,0,0
78,1,3,1,0.8704717867124061,0.20380512004573947,-2.3297374918129776e-05,-1.4482901559017155e-05,-8.814473359332841e-06,2.2022179002254005e-16,0,0
78,0,2,1,0.679990390066521,0.013323723399854326,-0.00020446386573858,-0.00016196177092085552,-4.250209481784992e-05,1.2544219135657286e-16,0,0
78,1,1,1,0.7006851101877832,0.034018443521116604,-6.773410085725295e-05,0.0,-6.773410085753623e-05,2.8327492261615017e-16,0,0
78,2,1,0,0.7039208792857642,0.03725421261909756,-0.0038497818046838717,-0.00474652373797403,0.0008967419332900434,1.1492543028346347e-16,0,0
78,0,1,0,0.604267702986083,-0.06239896368058362,-0.00017729772387509168,-0.0004792565553159109,0.0003019588314406674,1.5178830414797062e-16,0,0
79,1,0,1,0.6846327539497598,0.017966087283093124,-6.340810595745205e-05,-5.980728725185092e-05,-3.6008187056175805e-06,1.643921544031146e-17,0,0
79,3,2,0,0.6206720118808262,-0.045994654785840416,-0.002408823212023181,-0.002983382684996769,0.0005745594729736024,1.474514954580286e-17,0,0
79,0,2,0,0.858097830952168,0.19143116428550133,-1.3431236711158867e-06,-1.5455778825346414e-06,2.024542114375759e-07,1.8821283846227367e-17,0,0
79,3,0,0,0.578307868896124,-0.08835879777054267,-0.0009265304546456354,-0.0009322388928945812,5.708438249022255e-06,7.643625316022806e-17,0,0
79,3,3,1,0.8746584815147004,0.20799181484803375,-0.0003803846115483789,-0.00038038461154840815,0.0,2.927345865710862e-17,0,0
79,2,1,1,0.6180850166054641,-0.04858165006120252,-0.00013255482019536302,-0.00013433490998173724,1.7800897863850035e-06,1.0787811616230769e-17,0,0
79,0,1,1,0.8368042306012484,0.1701375639345818,-1.6319549325127802e-05,-1.937961549075482e-05,3.0600661655676354e-06,5.938378586610449e-17,0,0
79,3,1,1,0.6938977692727692,0.02723110260610262,-0.004719960568321302,-0.004719960568321297,0.0,5.204170427930421e-18,0,0
79,0,1,0,0.7014281704093861,0.03476150374271947,-0.0004461174098475684,-0.0014744121352796243,0.0010282947254320219,3.404394821604484e-17,0,0
79,0,0,1,0.8441605343819039,0.17749386771523723,2.0006254622950692e-06,0.0,2.000625462214823e-06,8.02462073569779e-17,1,1
79,3,1,1,0.8745683611660657,0.2079016944993991,-3.5129939298217394e-05,-3.5129939298196666e-05,0.0,2.0728590285207238e-17,0,0
79,3,0,1,0.8928987006640292,0.22623203399736258,-3.484684877175237e-05,-3.48468487717488e-05,0.0,3.57109090562413e-18,0,0
80,0,0,1,0.6624008111218924,-0.004265855544774211,-6.372888534500465e-06,-1.9109456005272492e-06,-4.461942933809343e-06,1.6387292320644772e-16,0,0
80,1,1,1,0.7308572600085422,0.0641905933418756,-0.00023971043527826197,-0.00023630111244729164,-3.4093228309185527e-06,5.1770653736182837e-17,0,0
80,0,0,0,0.6283033728549032,-0.0383632938117634,-0.0011002068627672945,-0.0010932707886722123,-6.9360740950611246e-06,2.1033522146218786e-17,0,0
80,2,2,0,0.6940480991252811,0.027381432458614463,-0.005858446005317985,-0.006462155656717424,0.0006037096513995031,6.418476861114186e-17,0,0
80,2,1,0,0.8873784386639899,0.22071177199732328,-0.002593575349006394,-0.002718865823623249,0.00012529047461698608,1.3097162243624894e-16,0,0
80,0,3,1,0.6384900001200126,-0.028176666546654072,-0.0019633881081727034,-0.001712834082324119,-0.000250554025848598,1.3444106938820255e-17,0,0
80,0,0,1,0.8236350213581778,0.15696835469151116,-6.785022008753971e-05,-5.419189256262392e-05,-1.3658327524899475e-05,1.6317242695906842e-17,0,0
80,2,1,1,0.7146316551404613,0.04796498847379471,-1.3838419707257188e-05,-1.6176142584545068e-05,2.3377228773980013e-06,1.1012105940663708e-16,0,0
80,1,2,1,0.7160104806572224,0.04934381399055576,-2.0792682239978433e-05,-2.036002548874637e-05,-4.326567512531544e-07,2.1091120386632078e-17,0,0
80,0,3,1,0.6818229768033659,0.01515631013669927,-0.00011272506095616475,-0.00012172555675963814,9.000495803463039e-06,1.0354130747236567e-17,0,0
80,2,0,1,0.8765146391993656,0.20984797253269893,-9.196208694900454e-05,-7.809378997770649e-05,-1.386829697111328e-05,1.847751552458421e-16,0,0
80,3,0,0,0.7408775538650523,0.07421088719838564,-0.006529638096165358,-0.006757624368342513,0.00022798627217718894,3.382710778154774e-17,0,0
81,1,2,0,0.7151228078094132,0.048456141142746545,-0.003456556436288616,-0.004856249564934192,0.001399693128645371,2.0556473190325164e-16,0,0
81,0,2,1,0.7793592119774221,0.11269254531075545,-0.004589936679475715,-0.004742577682327041,0.00015264100285131631,9.540979117872439e-18,0,0
81,2,0,0,0.8018194758453918,0.1351528091787252,-0.0028036122115543405,-0.0028869483065959824,8.333609504167775e-05,3.599551212651875e-17,0,0
81,2,1,0,0.7412151137113607,0.0745484470446941,-0.004992936156222982,-0.005211874082120315,0.00021893792589717308,1.5959455978986625e-16,0,0
81,1,2,1,0.71737602432663,0.05070935765996332,-0.00029868103393715373,-0.00030201899289621965,3.337958959161584e-06,9.568084172184577e-17,0,0
81,1,3,1,0.7803434875980819,0.11367682093141529,3.533786958787033e-05,0.0,3.533786958791898e-05,4.865357249028701e-17,1,1
